year,fishstock,avg_per_tonne_ace,avg_sales_per_tonne,averagepershare_quotashares,avg_per_tonne_quotashare,avg_lease_per_tonne,catchkg,tacc,grnwt_price,NZCPI
1990,SPO8,,4491,,,413,196391,310000,3.681541,718.5475
1991,SPO8,,5133,,,624,145405,370000,4.091405,737.245
1992,SPO8,,4826,,,547,238725,370000,4.319633,744.725
1993,SPO8,,,,,551,256109,370000,4.198093,754.3175
1994,SPO8,,9873,,,669,272575,370000,4.250939,767.485
1995,SPO8,,,,,612,329772,370000,4.347912,796.3025
1996,SPO8,,14334,,,683,277369,370000,4.128601,814.505
1997,SPO8,,10474,,,669,286852,310000,4.160405,824.1725
1998,SPO8,,,,,628,234378,310000,4.908389,834.5975
1999,SPO8,,6349,,,734,219084,310000,4.733694,833.6
2000,SPO8,,9505,,,785,174317,310000,5.711348,855.5
2001,SPO8,974.7,,,,,215707,310000,5.583558,878
2002,SPO8,1079.4,,0.04,14322.58,,208599,310000,5.699625,901.25
2003,SPO8,895.1,,,,,203012,310000,5.510102,917
2004,SPO8,722.6,,,,,208298,310000,5.254304,938.25
2005,SPO8,742.8,,,,,162567,310000,5.024406,966.75
2006,SPO8,572.5,,,,,175890,310000,5.281145,999.25
2007,SPO8,540.9,,,,,219892,310000,5.382243,1023
1990,SQU10T,,,,,,,,1.511,718.5475
1991,SQU10T,,,,,,,,1.63539,737.245
1992,SQU10T,,,,,,,,1.592421,744.725
1993,SQU10T,,,,,,,,1.480741,754.3175
1986,SQU1J,,,,,,32393869,57705000,2.096352,520.315
1987,SQU1J,,,,,280,39677444,57705000,2.736825,602.2325
1988,SQU1J,,591,,,48,53872263,62996000,1.340255,640.6275
1989,SQU1J,,204,,,81,14020171,76136000,1.494014,677.245
1990,SQU1J,,475,,,119,11566191,46087000,1.511,718.5475
1991,SQU1J,,,,,91,13340318,45766000,1.63539,737.245
1992,SQU1J,,267,,,70,5436292,49891000,1.592421,744.725
1993,SQU1J,,325,,,53,6524239,49891000,1.480741,754.3175
1994,SQU1J,,501,,,65,33614878,49891000,1.812532,767.485
1995,SQU1J,,840,,,77,30827921,49891000,1.833173,796.3025
1996,SQU1J,,747,,,93,20940413,50212000,1.881537,814.505
1997,SQU1J,,383,,,52,9328744,50212000,1.585614,824.1725
1998,SQU1J,,653,,,25,3239804,50212000,1.532728,834.5975
1999,SQU1J,,431,,,24,1456516,50212000,1.607614,833.6
2000,SQU1J,,247,,,17,520591,50212000,2.648642,855.5
2001,SQU1J,,,0.01,20.31,,798556,50212000,2.236382,878
2002,SQU1J,250.1,,0.1,189.2,,2895983,50212000,1.701105,901.25
2003,SQU1J,116.8,,,,,2267175,50212000,1.628373,917
2004,SQU1J,146.7,,0.03,61.94,,8980593,50212000,2.107946,938.25
2005,SQU1J,198.3,,,,,5844160,50212000,2.123301,966.75
2006,SQU1J,132.7,,,,,2278122,50212000,1.815344,999.25
2007,SQU1J,100,,0.06,123.48,,1370913,50212000,1.307494,1023
1987,SQU1JC,,,,,13,,,2.736825,602.2325
1988,SQU1JC,,,,,,,,1.340255,640.6275
1991,SQU1JC,,,,,,,,1.63539,737.245
1987,SQU1T,,,,,272,287384,30962000,2.736825,602.2325
1988,SQU1T,,311,,,60,1805541,36081000,1.340255,640.6275
1989,SQU1T,,179,,,80,564,47986000,1.494014,677.245
1990,SQU1T,,1082,,,131,,,1.511,718.5475
1991,SQU1T,,504,,,106,,,1.63539,737.245
1992,SQU1T,,602,,,115,,,1.592421,744.725
1993,SQU1T,,816,,,107,,,1.480741,754.3175
1994,SQU1T,,601,,,114,,,1.812532,767.485
1995,SQU1T,,1873,,,119,,,1.833173,796.3025
1996,SQU1T,,1359,,,89,,,1.881537,814.505
1997,SQU1T,,854,,,61,,,1.585614,824.1725
1998,SQU1T,,1446,,,59,,,1.532728,834.5975
1999,SQU1T,,1389,,,52,,,1.607614,833.6
2000,SQU1T,,438,,,36,,,2.648642,855.5
2001,SQU1T,260.8,,0.16,353.14,,35872333,44741000,2.236382,878
2002,SQU1T,322.7,,0.43,961.09,,33935970,44741000,1.701105,901.25
2003,SQU1T,108.3,,,,,48060257,58163000,1.628373,917
2004,SQU1T,152,,0.23,511.61,,49779817,44741000,2.107946,938.25
2005,SQU1T,188.9,,,,,49149314,44741000,2.123301,966.75
2006,SQU1T,189.4,,0.28,629.63,,49495066,44741000,1.815344,999.25
2007,SQU1T,163.7,,0.49,1092.07,,36170821,44741000,1.307494,1023
1987,SQU1TC,,,,,,,,2.736825,602.2325
1988,SQU1TC,,,,,,,,1.340255,640.6275
1987,SQU6T,,,,,166,,,2.736825,602.2325
1988,SQU6T,,,,,34,2699502,35933000,1.340255,640.6275
1989,SQU6T,,,,,49,,,1.494014,677.245
1990,SQU6T,,1016,,,82,,,1.511,718.5475
1991,SQU6T,,,,,92,,,1.63539,737.245
1992,SQU6T,,,,,75,,,1.592421,744.725
1993,SQU6T,,,,,72,,,1.480741,754.3175
1994,SQU6T,,,,,103,,,1.812532,767.485
1995,SQU6T,,,,,80,,,1.833173,796.3025
1996,SQU6T,,,,,93,,,1.881537,814.505
1997,SQU6T,,677,,,66,,,1.585614,824.1725
1998,SQU6T,,,,,58,,,1.532728,834.5975
1999,SQU6T,,1500,,,49,,,1.607614,833.6
2000,SQU6T,,,,,50,,,2.648642,855.5
2001,SQU6T,307.9,,,,,11502227,32369000,2.236382,878
2002,SQU6T,396.7,,,,,6887417,32369000,1.701105,901.25
2003,SQU6T,113.8,,,,,34634889,32369000,1.628373,917
2004,SQU6T,188.7,,,,,27314045,32369000,2.107946,938.25
2005,SQU6T,258.5,,,,,17424927,32369000,2.123301,966.75
2006,SQU6T,187.4,,,,,18479471,32369000,1.815344,999.25
2007,SQU6T,148.6,,,,,18493448,32369000,1.307494,1023
1987,SQU6TC,,,,,,,,2.736825,602.2325
1988,SQU6TC,,,,,,,,1.340255,640.6275
2001,SSK1,,,,,,6711,,,878
2002,SSK1,,,,,,2472,,,901.25
2003,SSK1,187.5,,0,4324.32,,78710,37000,,917
2004,SSK1,187.8,,,,,82174,37000,,938.25
2005,SSK1,182.5,,0,3513.51,,72071,37000,,966.75
2006,SSK1,156.5,,0,2702.7,,58416,37000,,999.25
2007,SSK1,206.1,,0,2162.16,,46933,37000,,1023
2001,SSK2,,,,,,9929,,,878
2002,SSK2,,,,,,16528,,,901.25
2001,SSK3,,,,,,296021,,,878
2002,SSK3,,,,,,365627,,,901.25
2003,SSK3,196.9,,0.01,2107.08,,430970,579000,,917
2004,SSK3,196.1,,0.01,2038,,408269,579000,,938.25
2005,SSK3,171.8,,0.03,5993.09,,467822,579000,,966.75
2006,SSK3,170,,0.01,2279.79,,473162,579000,,999.25
2007,SSK3,158.6,,0.01,1640.76,,421849,579000,,1023
2001,SSK4,,,,,,28003,,,878
2002,SSK4,,,,,,62630,,,901.25
2001,SSK5,,,,,,281523,,,878
2002,SSK5,,,,,,144244,,,901.25
2003,SSK5,,,,,,216,,,917
2001,SSK6,,,,,,188208,,,878
2002,SSK6,,,,,,131138,,,901.25
2001,SSK7,,,,,,90237,,,878
2002,SSK7,,,,,,166982,,,901.25
2003,SSK7,177.8,,0,1032.86,,146429,213000,,917
2004,SSK7,188.6,,0,1408.45,,124916,213000,,938.25
2005,SSK7,173.5,,,,,162492,213000,,966.75
2006,SSK7,164.8,,0,938.97,,155026,213000,,999.25
2007,SSK7,166.6,,0,798.12,,170557,213000,,1023
2001,SSK8,,,,,,4126,,,878
2002,SSK8,,,,,,1072,,,901.25
2003,SSK8,132.8,,0,1500,,14702,20000,,917
2004,SSK8,143.6,,,,,15071,20000,,938.25
2005,SSK8,158.8,,,,,11546,20000,,966.75
2006,SSK8,131.5,,,,,6473,20000,,999.25
2007,SSK8,133.5,,0,1000,,21110,20000,,1023
2001,SSK9,,,,,,2741,,,878
2002,SSK9,,,,,,2281,,,901.25
1986,STA1,,,,,,10127,20000,1.879838,520.315
1987,STA1,,,,,,3360,20000,2.378738,602.2325
1988,STA1,,,,,82,3375,20000,3.140719,640.6275
1989,STA1,,,,,155,9055,21000,4.100518,677.245
1990,STA1,,1843,,,340,8221,2100,3.243058,718.5475
1991,STA1,,,,,409,18063,50000,3.230937,737.245
1992,STA1,,,,,154,18544,50000,3.150228,744.725
1993,STA1,,3239,,,255,8331,50000,3.517302,754.3175
1994,STA1,,2263,,,251,10367,50000,4.436846,767.485
1995,STA1,,,,,282,16789,50000,4.397023,796.3025
1996,STA1,,,,,252,21669,50000,3.853096,814.505
1997,STA1,,,,,222,28477,21000,3.206036,824.1725
1998,STA1,,,,,252,26567,21000,2.775517,834.5975
1999,STA1,,,,,296,35489,21000,3.521017,833.6
2000,STA1,,,,,321,25617,21000,5.269283,855.5
2001,STA1,247.9,,,,,34064,21000,5.691829,878
2002,STA1,244.6,,,,,31033,21000,3.709481,901.25
2003,STA1,327.9,,,,,22862,21000,2.566677,917
2004,STA1,232.7,,,,,26955,21000,2.520199,938.25
2005,STA1,222.3,,,,,34062,21000,2.292741,966.75
2006,STA1,248.9,,,,,21867,21000,2.667715,999.25
2007,STA1,283.2,,,,,36047,21000,2.60926,1023
1991,STA10,,,,,,,,3.230937,737.245
1986,STA2,,511,,,,30611,30000,1.879838,520.315
1987,STA2,,663,,,146,46241,33000,2.378738,602.2325
1988,STA2,,,,,234,41428,37000,3.140719,640.6275
1989,STA2,,,,,336,52657,37000,4.100518,677.245
1990,STA2,,4158,,,273,125322,37000,3.243058,718.5475
1991,STA2,,4064,,,265,105670,100000,3.230937,737.245
1992,STA2,,3505,,,413,114554,101000,3.150228,744.725
1993,STA2,,3314,,,597,72884,101000,3.517302,754.3175
1994,STA2,,,,,630,73821,101000,4.436846,767.485
1995,STA2,,4661,,,642,68602,101000,4.397023,796.3025
1996,STA2,,9173,,,499,77428,101000,3.853096,814.505
1997,STA2,,5054,,,332,54025,38000,3.206036,824.1725
1998,STA2,,,,,354,45667,38000,2.775517,834.5975
1999,STA2,,,,,388,41620,38000,3.521017,833.6
2000,STA2,,,,,422,44968,38000,5.269283,855.5
2001,STA2,460,,,,,58264,38000,5.691829,878
2002,STA2,373.1,,0,7631.58,,40718,38000,3.709481,901.25
2003,STA2,543.3,,,,,27191,38000,2.566677,917
2004,STA2,378.9,,,,,27715,38000,2.520199,938.25
2005,STA2,284,,,,,29873,38000,2.292741,966.75
2006,STA2,292.8,,,,,31345,38000,2.667715,999.25
2007,STA2,468.3,,,,,26104,38000,2.60926,1023
1986,STA3,,3004,,,161,644543,560000,1.879838,520.315
1987,STA3,,1825,,,89,780370,581000,2.378738,602.2325
1988,STA3,,2306,,,139,676829,591000,3.140719,640.6275
1989,STA3,,2171,,,277,746764,703000,4.100518,677.245
1990,STA3,,2575,,,325,674666,734000,3.243058,718.5475
1991,STA3,,3575,,,400,755721,900000,3.230937,737.245
1992,STA3,,3170,,,307,810866,901000,3.150228,744.725
1993,STA3,,5417,,,334,870707,902000,3.517302,754.3175
1994,STA3,,8147,,,357,828929,902000,4.436846,767.485
1995,STA3,,6282,,,311,876858,902000,4.397023,796.3025
1996,STA3,,8232,,,307,816559,902000,3.853096,814.505
1997,STA3,,7268,,,305,665982,902000,3.206036,824.1725
1998,STA3,,6934,,,271,641716,902000,2.775517,834.5975
1999,STA3,,7186,,,290,719044,902000,3.521017,833.6
2000,STA3,,6115,,,285,960218,902000,5.269283,855.5
2001,STA3,318.4,,0.07,8096.72,,816890,902000,5.691829,878
2002,STA3,364.2,,0.07,7930.35,,863487,902000,3.709481,901.25
2003,STA3,757.6,,,,,578352,902000,2.566677,917
2004,STA3,428.6,,0.06,7054.13,,645718,902000,2.520199,938.25
2005,STA3,286.8,,,,,823960,902000,2.292741,966.75
2006,STA3,399,,,,,719153,902000,2.667715,999.25
2007,STA3,405,,,,,571686,902000,2.60926,1023
1986,STA4,,,,,7,71891,2000000,1.879838,520.315
1987,STA4,,,,,91,110316,2005000,2.378738,602.2325
1988,STA4,,,,,,133751,2005000,3.140719,640.6275
1989,STA4,,,,,116,218135,2009000,4.100518,677.245
1990,STA4,,1924,,,87,787092,2014000,3.243058,718.5475
1991,STA4,,,,,144,365599,2014000,3.230937,737.245
1992,STA4,,,,,162,231356,2014000,3.150228,744.725
1993,STA4,,,,,126,112977,2014000,3.517302,754.3175
1994,STA4,,,,,122,223684,2014000,4.436846,767.485
1995,STA4,,3110,,,100,254511,2014000,4.397023,796.3025
1996,STA4,,,,,64,148677,2014000,3.853096,814.505
1997,STA4,,2077,,,94,263203,2014000,3.206036,824.1725
1998,STA4,,,,,61,136498,2014000,2.775517,834.5975
1999,STA4,,1367,,,71,161331,2014000,3.521017,833.6
2000,STA4,,,,,78,232840,2014000,5.269283,855.5
2001,STA4,610.2,,,,,390860,2158000,5.691829,878
2002,STA4,231.9,,0.02,750.76,,308074,2158000,3.709481,901.25
2003,STA4,948,,,,,186171,2158000,2.566677,917
2004,STA4,332.2,,,,,365623,2158000,2.520199,938.25
2005,STA4,677.4,,,,,358619,2158000,2.292741,966.75
2006,STA4,324.8,,,,,291953,2158000,2.667715,999.25
2007,STA4,393.5,,,,,435662,2158000,2.60926,1023
1986,STA5,,3887,,,285,737772,1060000,1.879838,520.315
1987,STA5,,1530,,,203,897472,1144000,2.378738,602.2325
1988,STA5,,1490,,,266,1232377,1173000,3.140719,640.6275
1989,STA5,,3948,,,714,1149516,1175000,4.100518,677.245
1990,STA5,,3011,,,479,1057543,1239000,3.243058,718.5475
1991,STA5,,3973,,,554,1045373,1500000,3.230937,737.245
1992,STA5,,4299,,,332,1235731,1500000,3.150228,744.725
1993,STA5,,4371,,,374,1327349,1500000,3.517302,754.3175
1994,STA5,,4429,,,430,1216462,1525000,4.436846,767.485
1995,STA5,,8368,,,405,1142698,1525000,4.397023,796.3025
1996,STA5,,6164,,,381,977495,1525000,3.853096,814.505
1997,STA5,,5440,,,353,543948,1264000,3.206036,824.1725
1998,STA5,,4347,,,319,1126097,1264000,2.775517,834.5975
1999,STA5,,7275,,,338,1324447,1264000,3.521017,833.6
2000,STA5,,7089,,,353,1438958,1264000,5.269283,855.5
2001,STA5,539.3,,0.09,7096.52,,1147121,1264000,5.691829,878
2002,STA5,534,,0.06,4683.54,,966904,1264000,3.709481,901.25
2003,STA5,471.8,,,,,1190654,1264000,2.566677,917
2004,STA5,412.3,,,,,1281566,1264000,2.520199,938.25
2005,STA5,403.9,,,,,1346646,1264000,2.292741,966.75
2006,STA5,422.8,,,,,1359046,1264000,2.667715,999.25
2007,STA5,439.5,,,,,1170965,1264000,2.60926,1023
1986,STA7,,714,,,168,487430,450000,1.879838,520.315
1987,STA7,,1031,,,323,501910,493000,2.378738,602.2325
1988,STA7,,2045,,,182,570199,499000,3.140719,640.6275
1989,STA7,,2048,,,253,584558,525000,4.100518,677.245
1990,STA7,,3226,,,441,761864,528000,3.243058,718.5475
1991,STA7,,3231,,,768,919516,700000,3.230937,737.245
1992,STA7,,3382,,,689,856756,702000,3.150228,744.725
1993,STA7,,4157,,,361,714634,702000,3.517302,754.3175
1994,STA7,,13613,,,460,730219,702000,4.436846,767.485
1995,STA7,,12134,,,530,876757,702000,4.397023,796.3025
1996,STA7,,5963,,,413,995854,702000,3.853096,814.505
1997,STA7,,4945,,,399,564398,702000,3.206036,824.1725
1998,STA7,,6621,,,371,951374,702000,2.775517,834.5975
1999,STA7,,4775,,,325,1182065,702000,3.521017,833.6
2000,STA7,,11253,,,324,1440198,702000,5.269283,855.5
2001,STA7,553.8,,0.06,9020.95,,801775,702000,5.691829,878
2002,STA7,520.8,,0.09,8535.61,,956914,997000,3.709481,901.25
2003,STA7,831.2,,,,,934691,997000,2.566677,917
2004,STA7,604.3,,0.07,7472.42,,1028327,997000,2.520199,938.25
2005,STA7,796.3,,0,100.3,,1009819,997000,2.292741,966.75
2006,STA7,688.3,,0.06,6048.14,,1050942,997000,2.667715,999.25
2007,STA7,743.6,,,,,1014045,997000,2.60926,1023
1986,STA8,,,,,,7381,20000,1.879838,520.315
1987,STA8,,,,,300,4948,20000,2.378738,602.2325
1988,STA8,,,,,45,5428,20000,3.140719,640.6275
1989,STA8,,,,,66,1411,22000,4.100518,677.245
1990,STA8,,,,,128,5607,22000,3.243058,718.5475
1991,STA8,,,,,272,12540,22000,3.230937,737.245
1992,STA8,,,,,197,5006,22000,3.150228,744.725
1993,STA8,,,,,346,4157,50000,3.517302,754.3175
1994,STA8,,2877,,,317,7129,50000,4.436846,767.485
1995,STA8,,,,,303,3826,50000,4.397023,796.3025
1996,STA8,,,,,355,9662,50000,3.853096,814.505
1997,STA8,,,,,132,9682,22000,3.206036,824.1725
1998,STA8,,,,,124,1655,22000,2.775517,834.5975
1999,STA8,,5112,,,114,3089,22000,3.521017,833.6
2000,STA8,,,,,205,3556,22000,5.269283,855.5
2001,STA8,375.6,,,,,3971,22000,5.691829,878
2002,STA8,549.9,,,,,3967,22000,3.709481,901.25
2003,STA8,629.8,,,,,5935,22000,2.566677,917
2004,STA8,465.7,,,,,5159,22000,2.520199,938.25
2005,STA8,659.5,,,,,2873,22000,2.292741,966.75
2006,STA8,567,,,,,3715,22000,2.667715,999.25
2007,STA8,363.2,,,,,2532,22000,2.60926,1023
1987,STN1,,,,,,63,,,602.2325
1991,STN1,,,,,,1168,,2.480735,737.245
1992,STN1,,,,,,2719,,24.14519,744.725
1993,STN1,,,,,,1661,,13.0168,754.3175
1994,STN1,,,,,,3468,,42.93713,767.485
1995,STN1,,,,,,72182,,37.00376,796.3025
1996,STN1,,,,,,179019,,25.5218,814.505
1997,STN1,,,,,,5145,,10.12935,824.1725
1998,STN1,,,,,,261213,,23.65759,834.5975
1999,STN1,,,,,,173144,,25.96044,833.6
2000,STN1,,,,,,3528,,28.87303,855.5
2001,STN1,,,,,,465359,,28.15396,878
2002,STN1,,,,,,391732,,31.43859,901.25
2003,STN1,,,,,,394676,,24.98395,917
2004,STN1,7196.4,,0.49,117627.1,,264123,,25.16796,938.25
2005,STN1,6222.2,,0.14,34237.29,,238043,,16.22862,966.75
2006,STN1,7621,,0.11,25738.5,,379073,,20.94732,999.25
2007,STN1,,,0.13,30774.82,,318155,,23.39776,1023
1988,STN2,,,,,,950,,0.5605323,640.6275
1992,STN2,,,,,,1009,,24.14519,744.725
1993,STN2,,,,,,111,,13.0168,754.3175
1994,STN2,,,,,,1278,,42.93713,767.485
1995,STN2,,,,,,669,,37.00376,796.3025
1996,STN2,,,,,,659,,25.5218,814.505
1997,STN2,,,,,,2410,,10.12935,824.1725
1998,STN2,,,,,,103,,23.65759,834.5975
1999,STN2,,,,,,7414,,25.96044,833.6
2000,STN2,,,,,,3242,,28.87303,855.5
1986,STN3,,,,,,80,,2.095816,520.315
1990,STN3,,,,,,115,,22.15265,718.5475
1993,STN3,,,,,,491,,13.0168,754.3175
1994,STN3,,,,,,4920,,42.93713,767.485
1995,STN3,,,,,,29,,37.00376,796.3025
1997,STN3,,,,,,349,,10.12935,824.1725
1995,STN4,,,,,,101,,37.00376,796.3025
1988,STN5,,,,,,184,,0.5605323,640.6275
1992,STN5,,,,,,170,,24.14519,744.725
1993,STN5,,,,,,93805,,13.0168,754.3175
1994,STN5,,,,,,153325,,42.93713,767.485
1995,STN5,,,,,,32,,37.00376,796.3025
1996,STN5,,,,,,574,,25.5218,814.505
1997,STN5,,,,,,1724,,10.12935,824.1725
1998,STN5,,,,,,306,,23.65759,834.5975
1999,STN5,,,,,,1142,,25.96044,833.6
1993,STN6,,,,,,313,,13.0168,754.3175
1994,STN6,,,,,,5844,,42.93713,767.485
1995,STN6,,,,,,1189,,37.00376,796.3025
1997,STN6,,,,,,134,,10.12935,824.1725
1986,STN7,,,,,,53469,,2.095816,520.315
1987,STN7,,,,,,79599,,,602.2325
1988,STN7,,,,,,32636,,0.5605323,640.6275
1989,STN7,,,,,,229649,,1.848649,677.245
1990,STN7,,,,,,101,,22.15265,718.5475
1991,STN7,,,,,,9855,,2.480735,737.245
1992,STN7,,,,,,34249,,24.14519,744.725
1993,STN7,,,,,,145166,,13.0168,754.3175
1994,STN7,,,,,,97792,,42.93713,767.485
1995,STN7,,,,,,1642,,37.00376,796.3025
1996,STN7,,,,,,150,,25.5218,814.505
1997,STN7,,,,,,255,,10.12935,824.1725
1999,STN7,,,,,,5096,,25.96044,833.6
2000,STN7,,,,,,4,,28.87303,855.5
1988,STN8,,,,,,11723,,0.5605323,640.6275
1991,STN8,,,,,,98,,2.480735,737.245
1996,STN9,,,,,,627,,25.5218,814.505
1999,STN9,,,,,,106,,25.96044,833.6
1990,SUR1,,,,,,232,,,718.5475
1991,SUR1,,,,,,4300,,,737.245
1992,SUR1,,,,,,1781,,,744.725
1993,SUR1,,,,,,11668,,,754.3175
1994,SUR1,,,,,,54,,,767.485
1995,SUR1,,,,,,15296,,,796.3025
1996,SUR1,,,,,,2,,,814.505
1998,SUR1,,,,,,11728,,,834.5975
1999,SUR1,,,,,,15300,,,833.6
2000,SUR1,,,,,,18489,,,855.5
2001,SUR1,,,,,,239769,,,878
2002,SUR1,,,,,,211222,,,901.25
2003,SUR1,,,,,,1740,,,917
2003,SUR1A,908.7,,,,,26890,40000,,917
2004,SUR1A,509.1,,,,,20941,40000,,938.25
2005,SUR1A,283.7,,0,6500,,40972,40000,,966.75
2006,SUR1A,827.7,,,,,37111,40000,,999.25
2007,SUR1A,,,,,,31751,40000,,1023
2003,SUR1B,846.1,,0,3214.29,,110974,140000,,917
2004,SUR1B,663.5,,0.01,5571.43,,131126,140000,,938.25
2005,SUR1B,376.2,,0.01,7928.57,,138625,140000,,966.75
2006,SUR1B,739.3,,,,,147340,140000,,999.25
2007,SUR1B,390.5,,0.01,7642.86,,140350,140000,,1023
1990,SUR2,,,,,,19642,,,718.5475
1991,SUR2,,,,,,34400,,,737.245
1992,SUR2,,,,,,99398,,,744.725
1993,SUR2,,,,,,27135,,,754.3175
1994,SUR2,,,,,,24745,,,767.485
1995,SUR2,,,,,,358,,,796.3025
1996,SUR2,,,,,,99,,,814.505
2001,SUR2,,,,,,2978,,,878
2002,SUR2,,,,,,30491,,,901.25
2003,SUR2A,,,0.02,21375,,14529,80000,,917
2004,SUR2A,,,,,,6471,80000,,938.25
2005,SUR2A,,,,,,22129,80000,,966.75
2006,SUR2A,,,,,,13786,80000,,999.25
2007,SUR2A,,,,,,17983,80000,,1023
2003,SUR2B,,,,,,4551,30000,,917
2004,SUR2B,,,,,,1384,30000,,938.25
2005,SUR2B,,,,,,162,30000,,966.75
2006,SUR2B,988.2,,,,,18,30000,,999.25
2007,SUR2B,,,,,,237,30000,,1023
1989,SUR3,,,,,,3373,,,677.245
1990,SUR3,,,,,,8278,,,718.5475
1991,SUR3,,,,,,797,,,737.245
1992,SUR3,,,,,,9219,,,744.725
1993,SUR3,,,,,,4014,,,754.3175
1994,SUR3,,,,,,79,,,767.485
1995,SUR3,,,,,,613,,,796.3025
1996,SUR3,,,,,,132,,,814.505
1997,SUR3,,,,,,105,,,824.1725
1998,SUR3,,,,,,17,,,834.5975
1999,SUR3,,,,,,81,,,833.6
2001,SUR3,,,,,,5167,,,878
2002,SUR3,,,0,11904.76,,286,21000,,901.25
2003,SUR3,366.3,,,,,325,21000,,917
2004,SUR3,,,,,,530,21000,,938.25
2005,SUR3,,,,,,34,21000,,966.75
2006,SUR3,215.6,,0,13809.52,,3197,21000,,999.25
2007,SUR3,,,,,,2072,21000,,1023
1988,SUR4,,,,,,1035,,,640.6275
1989,SUR4,,,,,,17402,,,677.245
1990,SUR4,,,,,,39610,,,718.5475
1991,SUR4,,,,,,107026,,,737.245
1992,SUR4,,,,,,20232,,,744.725
1993,SUR4,,,,,,57050,,,754.3175
1994,SUR4,,,,,,46557,,,767.485
1995,SUR4,,,,,,21879,,,796.3025
1996,SUR4,,,,,,111784,,,814.505
1997,SUR4,,,,,,190324,,,824.1725
1998,SUR4,,,,,,116627,,,834.5975
1999,SUR4,,,,,,252821,,,833.6
2000,SUR4,,,,,,294650,,,855.5
2001,SUR4,,,,,,368017,,,878
2002,SUR4,523.6,,0.01,2355.56,,167364,225000,,901.25
2003,SUR4,1015.9,,0,1688.89,,114816,225000,,917
2004,SUR4,576.9,,,,,91690,225000,,938.25
2005,SUR4,413.4,,,,,70234,225000,,966.75
2006,SUR4,409.1,,,,,108339,225000,,999.25
2007,SUR4,564.3,,0.01,4577.78,,147446,225000,,1023
1989,SUR5,,,,,,1148,,,677.245
1990,SUR5,,,,,,5940,,,718.5475
1991,SUR5,,,,,,110611,,,737.245
1992,SUR5,,,,,,83834,,,744.725
1993,SUR5,,,,,,29098,,,754.3175
1994,SUR5,,,,,,151195,,,767.485
1995,SUR5,,,,,,33664,,,796.3025
1996,SUR5,,,,,,91573,,,814.505
1997,SUR5,,,,,,65838,,,824.1725
1998,SUR5,,,,,,57575,,,834.5975
1999,SUR5,,,,,,1922,,,833.6
2000,SUR5,,,,,,15053,,,855.5
2001,SUR5,,,,,,166863,,,878
2002,SUR5,303.6,,0.02,8326.53,,132551,445000,,901.25
2003,SUR5,428,,0.02,6285.71,,199107,445000,,917
2004,SUR5,346.6,,,,,350412,445000,,938.25
2005,SUR5,486.4,,0.05,10879.12,,473004,445000,,966.75
2006,SUR5,501.8,,0.05,9978.02,,423037,445000,,999.25
2007,SUR5,555.6,,,,,276248,445000,,1023
1990,SUR6,,,,,,1697,,,718.5475
1990,SUR7,,,,,,1597,,,718.5475
1991,SUR7,,,,,,137,,,737.245
1992,SUR7,,,,,,20293,,,744.725
1997,SUR7,,,,,,2034,,,824.1725
1999,SUR7,,,,,,251,,,833.6
2000,SUR7,,,,,,514,,,855.5
2001,SUR7,,,,,,42324,,,878
2002,SUR7,,,,,,1309,,,901.25
2002,SUR7A,554.6,,0.01,5703.7,,63273,135000,,901.25
2003,SUR7A,328.3,,,,,85407,135000,,917
2004,SUR7A,,,,,,101278,135000,,938.25
2005,SUR7A,245.4,,,,,72070,135000,,966.75
2006,SUR7A,283.4,,,,,117278,135000,,999.25
2007,SUR7A,459.7,,0,0,,134550,135000,,1023
2002,SUR7B,452.8,,,,,,,,901.25
2003,SUR7B,,,,,,,,,917
2004,SUR7B,,,,,,,,,938.25
2005,SUR7B,448,,,,,5277,10000,,966.75
2006,SUR7B,261.4,,,,,9249,10000,,999.25
2007,SUR7B,,,,,,6465,10000,,1023
1990,SUR8,,,,,,18,,,718.5475
1992,SUR8,,,,,,7,,,744.725
2002,SUR8,,,,,,900,1000,,901.25
2003,SUR8,,,,,,,,,917
2004,SUR8,,,,,,,,,938.25
2005,SUR8,500,,0,10000,,717,1000,,966.75
2006,SUR8,,,,,,260,1000,,999.25
2007,SUR8,,,,,,,,,1023
2003,SUR9,,,,,,3802,10000,,917
2004,SUR9,1000,,,,,872,10000,,938.25
2005,SUR9,1000,,,,,3273,10000,,966.75
2006,SUR9,,,,,,8369,10000,,999.25
2007,SUR9,,,,,,5799,10000,,1023
1986,SWA1,,985,,,419,1336880,1800000,,520.315
1987,SWA1,,796,,,331,2947533,1815000,,602.2325
1988,SWA1,,,,,242,1610415,1821000,3.097646,640.6275
1989,SWA1,,1802,,,178,2315949,2128000,1.702345,677.245
1990,SWA1,,2521,,,225,2115846,2128000,2.0996,718.5475
1991,SWA1,,2698,,,403,1388068,2500000,1.777527,737.245
1992,SWA1,,,,,444,1231199,2504000,2.497455,744.725
1993,SWA1,,,,,320,2960313,2504000,1.917489,754.3175
1994,SWA1,,3319,,,322,2281010,2504000,1.929636,767.485
1995,SWA1,,4485,,,356,2885111,2504000,2.147108,796.3025
1996,SWA1,,,,,291,3636268,2504000,2.240083,814.505
1997,SWA1,,4529,,,386,3379606,2132000,2.039035,824.1725
1998,SWA1,,4958,,,373,1979516,2132000,1.58159,834.5975
