SpeciesCat_ISSCAAP_code,ISSCAAP_Category,Order,Family,Species_AFSIS,CommName
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax funebris,Green moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Siderea thyrsoidea,Greyface moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax pseudothyrsoideus,Highfin moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena melanotis,Honeycomb moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena clepsydra,Hourglass moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena lentiginosa,Jewel moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Uropterygius wheeleri,Jigsaw moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax kidako,Kidako moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax favagineus,Laced moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Enchelycore pardalis,Leopard moray eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena helena,Mediterranean moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraenidae,Morays nei
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Uropterygius macrocephalus,Needle-tooth moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax ocellatus,Ocellated moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Echidna peli,Pebbletooth moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Siderea picta,Peppered moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax polygonius,Polygon moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax vicinus,Purplemouth moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena retifera,Reticulate moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Rhinomuraena quaesita,Ribbon moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax maderensis,Sharktooth moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Strophidon sathete,Slender giant moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Echidna nebulosa,Snowflake moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax dovii,Speckled moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax mareei,Spotjaw moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax moringa,Spotted moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax nudivomer,Starry moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena robusta,Stout moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax meleagris,Turkey moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax undulatus,Undulated moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Enchelycore nigricans,Viper moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Pseudechidna brummeri,White ribbon eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena argus,White-spotted moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax flavimarginatus,Yellow-edged moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnomuraena zebra,Zebra moray
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax spp,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena spp,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Monopenchelys acuta,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena australiae,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Enchelynassa canina,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Cirrimaxilla formosa,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnotus pantherinus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Muraena pavonina,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Muraenidae,Gymnothorax porphyreus,
33,Miscellaneous coastal fishes,MYXINIFORMES,Myxinidae,Eptatretus cirrhatus,Broadgilled hagfish
33,Miscellaneous coastal fishes,MYXINIFORMES,Myxinidae,Paramyxine atami,Brown hagfish
33,Miscellaneous coastal fishes,MYXINIFORMES,Myxinidae,Myxine glutinosa,Hagfish
33,Miscellaneous coastal fishes,MYXINIFORMES,Myxinidae,Myxinidae,Hagfishes nei
33,Miscellaneous coastal fishes,MYXINIFORMES,Myxinidae,Eptatretus burgeri,Inshore hagfish
33,Miscellaneous coastal fishes,MYXINIFORMES,Myxinidae,Eptatretus stoutii,Pacific hagfish
33,Miscellaneous coastal fishes,MYXINIFORMES,Myxinidae,Nemamyxine elongata,
33,Miscellaneous coastal fishes,PERCOIDEI,Nematistiidae,Nematistius pectoralis,Roosterfish
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis ghanam,Arabian monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus balinensis,Balinese threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis taeniata,Black-streaked monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis frenata,Bridled monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus celebicus,Celebes threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus bipunctatus,Delagoa threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Pentapodus emeryii,Double whiptail
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus nematophorus,Doublewhip threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus tambuloides,Fivelined threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus virgatus,Golden threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus gracilis,Graceful threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scaevius milii,Green-striped coral bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus japonicus,Japanese threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis taenioptera,Lattice monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus mesoprion,Mauvelip threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis spp,Monocle breams
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis monogramma,Monogrammed monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus peronii,Notchedfin threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus hexodon,Ornate threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Pentapodus paradiseus,Paradise whiptail
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus randalli,Randall's threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus marginatus,Red filament threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus nemurus,Redspine threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Parascolopsis eriomma,Rosy dwarf monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Parascolopsis townsendi,Scaly dwarf monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus zysron,Slender threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Pentapodus caninus,Small-toothed whiptail
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Parascolopsis aspinosa,Smooth dwarf monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis lineata,Striped monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipteridae,Threadfin and dwarf breams nei
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus spp,Threadfin breams nei
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis bimaculata,Thumbprint monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis bilineata,Two-lined monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis vosmeri,Whitecheek monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Nemipterus bathybius,Yellowbelly threadfin bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Scolopsis aurata,Yellowstripe monocle bream
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Pentapodus spp,
33,Miscellaneous coastal fishes,PERCOIDEI,Nemipteridae,Parascolopsis baranesi,
33,Miscellaneous coastal fishes,SCORPAENIFORMES,Normanichthyidae,Normanichthys crockeri,Mote sculpin
33,Miscellaneous coastal fishes,PERCOIDEI,Notograptidae,Notograptus guttatus,
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Nototheniidae,"Antarctic rockcods, noties nei"
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Pleuragramma antarcticum,Antarctic silverfish
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Pagothenia borchgrevinki,Bald notothen
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus tokarevi,Bigeye notothen
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Paranotothenia microlepidota,Black cod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia coriiceps,Black rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia cyanobrancha,Blue rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus eulepidotus,Blunt scalyhead
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus scotti,Crowned rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus newnesi,Dusky rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus bernacchii,Emerald rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia squamifrons,Grey rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia gibberifrons,Humped rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia marionensis,Lobe-lip notothen
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Paranotothenia magellanica,Magellanic rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Paranotothenia angustata,Maori chief
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia rossii,Marbled rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia angustifrons,Narrowhead rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia spp,Notothenia nei
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus vicarius,Orange notothen
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Pagothenia spp,Pagothenia nei
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Nototheniops larseni,Painted notie
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Paranotothenia spp,Paranotothenia nei
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Eleginops maclovinus,Patagonian blennie
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Cryothenia peninsulae,Pithead
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus loennbergii,Scaly rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus pennellii,Sharp-spined notothenia
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus lepidorhinus,Slender scalyhead
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus nicolai,Spotted notothen
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Pagothenia brachysoma,Stocky rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Pagothenia hansoni,Striped rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia kempi,Striped-eyed rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Nototheniops mizops,Toad notie
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Trematomus spp,Trematomus nei
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia acuta,Triangular rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Notothenia neglecta,Yellowbelly rockcod
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Nototheniops nudifrons,Yellowfin notie
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Paranotothenia dewitti,
33,Miscellaneous coastal fishes,PERCOIDEI,Nototheniidae,Nototheniops nybelini,
33,Miscellaneous coastal fishes,PERCOIDEI,Odacidae,Odax pullus,"Butterfish, greenbone"
33,Miscellaneous coastal fishes,PERCOIDEI,Odacidae,Siphonognathus argyrophanes,
33,Miscellaneous coastal fishes,PERCOIDEI,Odacidae,Neoodax balteatus,
33,Miscellaneous coastal fishes,PERCOIDEI,Odacidae,Haletta semifasciata,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Leuropharus lasiops,Acned snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Mystriophis rostellatus,African spoon-nose eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthus apicalis,Bluntnose snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Brachysomophis crocodilinus,Crocodile snake eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Aplatophis chauliodus,Fangtooth snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Caecula pterygera,Finny snake eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Phyllophichthus xenodontus,Flappy snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Pisodonophis hoeveni,Hoeven's snake eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Gordiichthys irretitus,Horsehair eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Muraenichthys gymnotus,Indo-Pacific slender worm-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Cirrhimuraena inhacae,Inhaca fringelip
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Schultzidia johnstonensis,Johnston snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ahlia egmontis,Key worm eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Myrophis plumbeus,Leaden worm eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Myrichthys pardalis,Leopard eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Pisodonophis cancrivorus,Longfin snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Muraenichthys schultzei,Maimed snake eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Herpetoichthys fossatus,Mustachioed snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ethadophis byrnei,Ordinary eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Lamnostoma orientalis,Oriental worm-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthus regius,Ornate Snake Eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Echelus myrus,Painted eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthus remiger,Punctuated snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Pisodonophis boro,Rice-paddy eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthus rufus,Rufus snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Leiuranus semicinctus,Saddled snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Paraletharchus pacificus,Sailfin eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophisurus serpens,Serpent eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ichthyapus acuticeps,Sharpnose sand-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Phaenomonas cooperae,Short-maned sand-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Scytalichthys miurus,Short-tailed viper-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Callechelys guineensis,Shorttail snake eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthus gomesii,Shrimp eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Caralophia loxochila,Slantlip eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Leptenchelys vermiformis,Slender worm-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthidae,Snake eels nei
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Bascanichthys bascanoides,Sooty sand-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Myrophis punctatus,Speckled worm-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Mystriophis crosnieri,Spoon-nose eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthus ophis,Spotted snake eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Echiophis punctifer,Stippled spoon-nose eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Aprognathodon platyventris,Stripe eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophichthus zophochir,Yellow snake-eel
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Myrichthys aki,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Brachysomophis atlanticus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Pseudomyrophis atlanticus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Dalophis boulengeri,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Callechelys catostomus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Bascanichthys ceciliae,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Dalophis cephalopeltis,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Echiophis creutzbergi,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Neenchelys daedalus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ethadophis epinepheli,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Apterichtus gracilis,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Cirricaecula johnsoni,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Apterichtus kendalli,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Schismorhynchus labialis,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Callechelys leucoptera,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Ophisurus macrorhynchus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Apterichtus monodi,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Dalophis multidentatus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Dalophis obtusirostris,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Hemerorhinus opici,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Echelus pachyrhynchus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Evips percinctus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Malvoliophis pinguis,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Quassiremus polyclitellum,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Lamnostoma polyophthalma,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Mystriophis porphyreus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Xyrias revulsus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Pisodonophis semicinctus,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Letharchus velifer,
33,Miscellaneous coastal fishes,ANGUILLIFORMES,Ophichthidae,Elapsopis versicolor,
33,Miscellaneous coastal fishes,PERCOIDEI,Opistognathidae,Opistognathus nigromarginatus,Birdled jawfish
33,Miscellaneous coastal fishes,PERCOIDEI,Opistognathidae,Opistognathus muscatensis,Robust jawfish
33,Miscellaneous coastal fishes,PERCOIDEI,Opistognathidae,Opistognathus aurifrons,Yellowhead jawfish
33,Miscellaneous coastal fishes,PERCOIDEI,Opistognathidae,Lonchopisthus higmani,
33,Miscellaneous coastal fishes,PERCOIDEI,Opistognathidae,Stalix histrio,
33,Miscellaneous coastal fishes,PERCOIDEI,Oplegnathidae,Oplegnathus conwayi,Cape knifejaw
33,Miscellaneous coastal fishes,PERCOIDEI,Oplegnathidae,Oplegnathus robinsoni,Natal knifejaw
33,Miscellaneous coastal fishes,PERCOIDEI,Oplegnathidae,Oplegnathus punctatus,Spotted knifejaw
33,Miscellaneous coastal fishes,PERCOIDEI,Oplegnathidae,Oplegnathus spp,
33,Miscellaneous coastal fishes,PERCOIDEI,Oplegnathidae,Oplegnathus fasciatus,
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Capropygia unistriata,Black-banded pigmy boxfish
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Ostracion cyanurus,Bluetail trunkfish
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Ostraciidae,Boxfishes nei
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Lactophrys trigonus,Buffalo trunkfish
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Strophiurichthys robustus,Chubby basketfish
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Acanthostracion polygonius,Honeycomb cowfish
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Tetrosomus gibbosus,Humpback turretfish
33,Miscellaneous coastal fishes,TETRAODONTIFORMES,Ostraciidae,Lactoria cornuta,Longhorn cowfish
