SystemName,WorldRegion,Country,ProgramName,SystemID,MarineFreshwater,CatchShareProgram,SpeciesID,CatchShareSpp,Genus,Species,RegionFAO,Landings2005,LandingsUnit2005,LandingsURL2005,Landings2006,LandingsUnit2006,LandingsURL2006,Landings2007,LandingsUnit2007,LandingsURL2007,Landings2008,LandingsUnit2008,LandingsURL2008,Landings2009,LandingsUnit2009,LandingsURL2009,Landings2010,LandingsUnit2010,LandingsURL2010,Landings2011,LandingsUnit2011,LandingsURL2011,Landings2012,LandingsUnit2012,LandingsURL2012,FullCS
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,125,Yes,Etmopterus,dislineatus,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,126,Yes,Etmopterus,evansi,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,127,Yes,Etmopterus,granulosus,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,128,Yes,Etmopterus,lucifer,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,129,Yes,Etmopterus,molleri,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,130,Yes,Etmopterus,pusillus,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,131,Yes,Dalatias,licha,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,132,Yes,Deania,calcea,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,133,Yes,Etmopterus,fusus,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,134,Yes,Pristiophorus,cirratus,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,135,Yes,Pristiophorus,nudipinnis,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,136,Yes,Mora,moro,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,137,Yes,Pseudocyttus,maculatus,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,138,Yes,Neocyttus,spp.,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,139,Yes,Neocyttus,rhomboidalis,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,140,Yes,Beryx,decadactylus,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern and Eastern Scalefish and Shark Fishery,CX,Marine,Yes,141,Yes,Centroberyx,gerrardi,"57,81",,,,,,,,,,see Mirror Dory,,,see Mirror Dory,,,see Mirror Dory,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Southern Bluefin Tuna Fishery,CX,Marine,Yes,142,Yes,Thunnus,maccoyii,"57,71,81",,,,,,,,,,5242,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/24_FishStatus2010SthnBluefinTuna_1.00.pdf,4091,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/24_FishStatus2010SthnBluefinTuna_1.00.pdf,NA,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Western Tuna and Billfish Fishery,CX,Marine,Yes,143,Yes,Tetrapturus,audax,57,,,,,,,,,,NA,,,1,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,1,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Western Tuna and Billfish Fishery,CX,Marine,Yes,145,Yes,Xiphias,gladius,57,,,,,,,,,,NA,,,349,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,349,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Western Tuna and Billfish Fishery,CX,Marine,Yes,148,Yes,Thunnus,albacares,57,,,,,,,,,,NA,,,12,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,22,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Western Tuna and Billfish Fishery,CX,Marine,Yes,149,Yes,Thunnus,obesus,57,,,,,,,,,,NA,,,62,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,65,Metric Tons,http://adl.brs.gov.au/data/warehouse/fishstatus20109abff00101/fishstatus20109abff00101_11a/25_FishStatus2010WstnTunaBillfish_1.00.pdf,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian New South Wales Abalone Fishery,CX,Marine,Yes,152,Yes,Haliotis,rubra,81,,,,121.8,Metric Tons,http://www.dpi.nsw.gov.au/fisheries/commercial/catch-statistics,109,Metric Tons,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0010/397414/Abalone-Fishery-Total-Allowable-Catch-Committee-Report-and-Determination-for-2011-12.pdf,103.3,Metric Tons,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0010/397414/Abalone-Fishery-Total-Allowable-Catch-Committee-Report-and-Determination-for-2011-12.pdf,75,Metric Tons,Assumed to be TAC b/c catch typically meets the TAC (http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0010/397414/Abalone-Fishery-Total-Allowable-Catch-Committee-Report-and-Determination-for-2011-12.pdf),NA,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian New South Wales Lobster Fishery,CX,Marine,Yes,153,Yes,Jasus,verreauxi,81,,,,109.4,Metric Tons,http://www.dpi.nsw.gov.au/fisheries/commercial/fisheries/lobster-fishery,121.6,Metric Tons,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0019/400717/Rock-Lobster-Total-Allowable-Catch-Committee-Report-and-Determination-for-2011-12.pdf,121.8,Metric Tons,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0019/400717/Rock-Lobster-Total-Allowable-Catch-Committee-Report-and-Determination-for-2011-12.pdf,122.1,Metric Tons,http://www.dpi.nsw.gov.au/__data/assets/pdf_file/0019/400717/Rock-Lobster-Total-Allowable-Catch-Committee-Report-and-Determination-for-2011-12.pdf,use TAC,,,,,,,,,
United States Alaska Catch Share System,Americas,United States of America,US Central Gulf of Alaska Rockfish Cooperative Program,AT,Marine,Yes,777,Yes,Sebastes,alutus,67,8064,Metric Tons,http://www.fakr.noaa.gov/2005/car110_goa.pdf,8285,Metric Tons,http://alaskafisheries.noaa.gov/2006/car110_goa.pdf,6453,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),7437,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),7598,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),10063,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),9744,Metric Tons,http://www.fakr.noaa.gov/2011/car161_rpp_catch.pdf,10284,Metric Tons,http://alaskafisheries.noaa.gov/2012/car161_rockfish.pdf,
United States Alaska Catch Share System,Americas,United States of America,US Central Gulf of Alaska Rockfish Cooperative Program,AT,Marine,Yes,778,Yes,Sebastes,aleutianus,67,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,
United States Alaska Catch Share System,Americas,United States of America,US Central Gulf of Alaska Rockfish Cooperative Program,AT,Marine,Yes,779,Yes,Sebastes,borealis,67,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,NA,,,
United States Alaska Catch Share System,Americas,United States of America,US Central Gulf of Alaska Rockfish Cooperative Program,AT,Marine,Yes,782,Yes,Sebastes,polyspinis,67,3947,Metric Tons,http://www.fakr.noaa.gov/2005/car110_goa.pdf,3985,Metric Tons,http://alaskafisheries.noaa.gov/2006/car110_goa.pdf,2797,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),1963,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),1923,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),1806,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),1585,Metric Tons,http://www.fakr.noaa.gov/2011/car161_rpp_catch.pdf,3100,Metric Tons,http://alaskafisheries.noaa.gov/2012/car161_rockfish.pdf,
United States Alaska Catch Share System,Americas,United States of America,US Central Gulf of Alaska Rockfish Cooperative Program,AT,Marine,Yes,783,Yes,Sebastes,variabilis,67,1898,Metric Tons,http://www.fakr.noaa.gov/2005/car110_goa.pdf,1718,Metric Tons,http://alaskafisheries.noaa.gov/2006/car110_goa.pdf,2282,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),2786,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),2080,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),2373,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),1986,Metric Tons,http://www.fakr.noaa.gov/2011/car161_rpp_catch.pdf,3372,Metric Tons,http://alaskafisheries.noaa.gov/2012/car161_rockfish.pdf,
United States Alaska Catch Share System,Americas,United States of America,US Central Gulf of Alaska Rockfish Cooperative Program,AT,Marine,Yes,784,Yes,Sebastolobus,alascanus,67,391,Metric Tons,http://www.fakr.noaa.gov/2005/car110_goa.pdf,399,Metric Tons,http://alaskafisheries.noaa.gov/2006/car110_goa.pdf,56,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),57,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),39,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),81,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),81,Metric Tons,http://www.fakr.noaa.gov/2011/car161_rpp_catch.pdf,84,Metric Tons,http://alaskafisheries.noaa.gov/2012/car161_rockfish.pdf,
United States Alaska Catch Share System,Americas,United States of America,US Central Gulf of Alaska Rockfish Cooperative Program,AT,Marine,Yes,785,Yes,Anoplopoma,fimbria,67,1016,Metric Tons,http://www.fakr.noaa.gov/2005/car110_goa.pdf,844,Metric Tons,http://alaskafisheries.noaa.gov/2006/car110_goa.pdf,414,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),452,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),415,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),450,Metric Tons,http://www.fakr.noaa.gov/sustainablefisheries/catchstats.htm (as reported by Terry Hiatt),456,Metric Tons,http://www.fakr.noaa.gov/2011/car161_rpp_catch.pdf,567,Metric Tons,http://alaskafisheries.noaa.gov/2012/car161_rockfish.pdf,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,155,Yes,Plectropomus,laevis,71,324948,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,331712,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,419086,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,554195,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,554195,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,156,Yes,Plectropomus,leopardus,71,1134300,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,1114387,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,1158107,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,1229735,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,1028291,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,157,Yes,Lethrinus,atkinsoni,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,158,Yes,Lethrinus,miniatus,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,159,Yes,Lethrinus,miniatus,71,215157,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,226494,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,233227,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,244812,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,267105,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,160,Yes,Epinephelus,fasciatus,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,161,Yes,Cephalopholis,argus,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,162,Yes,Cephalopholis,cyanostigma,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,163,Yes,Lutjanus,bohar,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,164,Yes,Lutjanus,carponotatus,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
Australian Catch Share System,Oceania,Australia,Australian Queensland Coral Reef Fin Fish Fishery,CX,Marine,Yes,165,Yes,Carangoides,fulvoguttatus,71,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinfishFishery-2006.pdf,see blue-spotted coral trout,Kg,http://www.dpi.qld.gov.au/documents/Fisheries_SustainableFishing/AnnualStatusReport-CoralReefFinFishery-20Mar2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2008.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2009.pdf,see blue-spotted coral trout,Kg,http://www.environment.gov.au/coasts/fisheries/qld/coral-reef-fin-fish/pubs/status-report-2010.pdf,,,,,,,,,,
