SpecCode,Genus,Species,,,Sex,Data source,Type,Loo (cm),K (1/y),Locality,Country,LinfLmax,Comment
1055,Saurida,undosquamis,Saurida undosquamis,2985,male,,NG,44.20000076,0.189999998,Taiwan Strait,Taiwan,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,other annual rings,FL,56.20000076,0.209999993,Gulf of Aden,Yemen,no,"data from vertebral rings, cross-checked with scales"
1055,Saurida,undosquamis,Saurida undosquamis,2985,male,,,36,0.25,Gulf of Suez,Egypt,no,Do not use M value for new model to predict M.
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,FL,33.29999924,0.300000012,Samar Sea,Philippines,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,TL,39.5,0.310000002,off Visakhapatnam,India,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,TL,55.5,0.409999996,Sarawak,Malaysia,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,mixed,length-frequencies,SL,29.79999924,0.5,"Cleveland Bay, North Queensland",Australia,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,TL,34.5,0.600000024,Manila Bay,Philippines,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,TL,40.59999847,0.600000024,Gulf of Thailand (southern),Thailand,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,FL,41,0.649999976,Samar Sea,Philippines,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,NG,36.79999924,0.649999976,Sofala Bank and Boa Paz (17°15'S - 21°20'S),Mozambique,no,WP = 0.71
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,scale annual rings,TL,31.5,0.698000014,Mediterranean coast,Israel,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,FL,43,0.75,Ragay Gulf,Philippines,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,FL,30.5,0.800000012,Visayan Sea,Philippines,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,FL,43,0.850000024,Visayas,Philippines,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,,TL,37.90000153,0.888999999,"Inner Gulf of Thailand, off Trat",Thailand,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,TL,33.5,0.949999988,Java Sea (Central Java),Indonesia,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,TL,40.5,0.980000019,Peninsular east coast,Malaysia,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,,TL,41.29999924,1.131999969,"Gulf of Thailand, off Prachuap Khirikhan",Thailand,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,unsexed,length-frequencies,TL,34,1.200000048,Peninsular west coast,Malaysia,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,male,,,32.5,1.600000024,Gulf of Thailand (inner),Thailand,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,male,,,31.79999924,1.620000005,Gulf of Thailand,Thailand,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,male,,,31,1.889999986,Gulf of Thailand (upper),Thailand,no,
1055,Saurida,undosquamis,Saurida undosquamis,2985,male,,,30.29999924,2.339999914,Gulf of Thailand (upper),Thailand,no,
5540,Scarus,altipinnis,Scarus altipinnis,#N/A,unsexed,annuli on many otoliths,SL,37.70000076,0.252999991,Great Barrier Reef,Australia,no,
5543,Scarus,chameleon,Scarus chameleon,#N/A,unsexed,annuli on many otoliths,SL,23.10000038,0.716000021,Great Barrier Reef,Australia,no,
1153,Scarus,coeruleus,Scarus coeruleus,#N/A,unsexed,tagging/recapture,FL,61.5,0.324999988,,Br Virgin Is,no,
5546,Scarus,frenatus,Scarus frenatus,#N/A,unsexed,annuli on many otoliths,SL,20.89999962,1.350000024,"Hicks Reef, Great Barrier Reef (outer shelf)",Australia,yes,
5546,Scarus,frenatus,Scarus frenatus,#N/A,unsexed,annuli on many otoliths,SL,20.39999962,1.49000001,"Yonge Reef, Great Barrier Reef (outer shelf)",Australia,yes,
5546,Scarus,frenatus,Scarus frenatus,#N/A,unsexed,annuli on many otoliths,SL,19.20000076,1.529999971,"Day Reef, Great Barrier Reef (outer shelf)",Australia,yes,
5546,Scarus,frenatus,Scarus frenatus,#N/A,mixed,annuli on many otoliths,SL,25.89999962,0.448000014,"Lizard Is. (14°40'S, 145°28'E) and Outer Barrier Reefs",Australia,no,VBGF fitted to females and terminal males.
5546,Scarus,frenatus,Scarus frenatus,#N/A,unsexed,annuli on many otoliths,SL,26.29999924,0.730000019,"Lizard I., Great Barrier Reef (mid-shelf)",Australia,no,
5546,Scarus,frenatus,Scarus frenatus,#N/A,unsexed,annuli on many otoliths,SL,27.10000038,0.810000002,"Great Barrier Reef (N direction, mid-shelf)",Australia,no,
5546,Scarus,frenatus,Scarus frenatus,#N/A,unsexed,annuli on many otoliths,SL,25.79999924,0.910000026,"Great Barrier Reef (S direction, mid-shelf)",Australia,no,
5548,Scarus,ghobban,Scarus ghobban,18969,mixed,annuli on many otoliths,FL,27.5,0.47299999,St. Anne National Marine Park,Seychelles,yes,
5548,Scarus,ghobban,Scarus ghobban,18969,unsexed,length-frequencies,TL,27.39999962,0.560000002,Lakshadweep lagoons,India,yes,
1155,Scarus,guacamaia,Scarus guacamaia,#N/A,unsexed,tagging/recapture,FL,80,0.293000013,,Br Virgin Is,no,
5550,Scarus,niger,Scarus niger,#N/A,unsexed,annuli on many otoliths,SL,17.70000076,0.930000007,northern Great Barrier Reef (mid-shelf),Australia,yes,
5550,Scarus,niger,Scarus niger,#N/A,mixed,annuli on many otoliths,SL,25.39999962,0.367000014,"Lizard Is. (14°40'S, 145°28'E) and Outer Barrier Reefs",Australia,no,VBGF fitted to females and terminal males.
5550,Scarus,niger,Scarus niger,#N/A,unsexed,annuli on many otoliths,SL,23.79999924,0.720000029,northern Great Barrier Reef (mid-shelf),Australia,no,
5553,Scarus,psittacus,Scarus psittacus,#N/A,mixed,annuli on many otoliths,SL,21.5,0.347000003,"Lizard Is. (14°40'S, 145°28'E)",Australia,no,Fitted to females and terminal males.
5553,Scarus,psittacus,Scarus psittacus,#N/A,unsexed,length-frequencies,TL,30,0.689999998,Lakshadweep lagoons,India,no,
5555,Scarus,rubroviolaceus,Scarus rubroviolaceus,#N/A,female,annuli on many otoliths,FL,29,0.588999987,St. Anne National Marine Park,Seychelles,yes,
7913,Scarus,scaber,Scarus scaber,#N/A,unsexed,length-frequencies,TL,26,0.829999983,Lakshadweep lagoons,India,no,
4975,Scarus,schlegeli,Scarus schlegeli,#N/A,mixed,annuli on many otoliths,SL,28.79999924,0.224000007,"Lizard Is. (14°40'S, 145°28'E)",Australia,no,"Fitted to initial-phase males, females and terminal males."
1157,Scarus,vetula,Scarus vetula,#N/A,unsexed,tagging/recapture,FL,53.40000153,0.598999977,,Br Virgin Is,no,
1707,Sciaena,umbra,Sciaena umbra,3149,male,annuli on many otoliths,TL,46.70000076,0.224000007,"W. Mediterranean, Northern Tunisia",Tunisia,yes,Ages based on burnt otolith method.
1707,Sciaena,umbra,Sciaena umbra,3149,Female,scale annual rings,SL,58.20000076,0.112999998,Tunisian coasts,Tunisia,no,
1707,Sciaena,umbra,Sciaena umbra,3149,female,annuli on many otoliths,TL,53.90000153,0.189999998,"W. Mediterranean, Northern Tunisia",Tunisia,no,Ages based on burnt otolith method. Do not use M value for new model to predict M.
1707,Sciaena,umbra,Sciaena umbra,3149,Male,scale annual rings,SL,38.59999847,0.207000002,Tunisian coasts,Tunisia,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,tagging/recapture,TL,118,0.273999989,"Aransas Bay, Texas",USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,tagging/recapture,TL,95.69999695,0.273999989,"Lower Laguna Madre, Texas",USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,length-frequencies,TL,105,0.300000012,Texas,USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,annuli on many otoliths,TL,95,0.370000005,Louisiana,USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,tagging/recapture,TL,97.80000305,0.409000009,"San Antonio Bay, Texas",USA,no,Do not use M value for new model to predict M.
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,,TL,90,0.416000009,Texas,USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,mixed,annuli on many otoliths,FL,98,0.418000013,"Mosquito/Upper Indian River Lagoon, Florida",USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,tagging/recapture,TL,91.80000305,0.421999991,Texas bays,USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,tagging/recapture,TL,90,0.423000008,"Galveston Bay, Texas",USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,annuli on many otoliths,TL,94.5,0.449000001,South Carolina,USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,tagging/recapture,TL,87.90000153,0.463999987,"Upper Laguna Madre, Texas",USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,mixed,annuli on many otoliths,FL,93.40000153,0.49000001,"Tampa Bay (27°40'N, 82°35'W), Florida",USA,no,
1191,Sciaenops,ocellatus,Sciaenops ocellatus,3165,unsexed,tagging/recapture,TL,94,0.504000008,"Corpus Christi Bay, Texas",USA,no,
906,Scoliodon,laticaudus,Scoliodon laticaudus,#N/A,female,length-frequencies,FL,74.90000153,0.882000029,"Veraval, Gujarat",India,no,
906,Scoliodon,laticaudus,Scoliodon laticaudus,#N/A,male,length-frequencies,FL,68,1.082000017,"Veraval, Gujarat",India,no,
5877,Scolopsis,lineata,Scolopsis lineata,#N/A,unsexed,tagging/recapture,,20,1.330000043,Gulf of Thailand,Thailand,no,
5875,Scolopsis,taenioptera,Scolopsis taenioptera,#N/A,unsexed,length-frequencies,TL,30.5,0.469999999,Sarawak,Malaysia,no,
5875,Scolopsis,taenioptera,Scolopsis taenioptera,#N/A,unsexed,length-frequencies,TL,31,1.039999962,Gulf of Thailand,Thailand,no,Estimated from length-frequency data from the early 1980s to 1990s.
116,Scomber,australasicus,Scomber australasicus,3278,unsexed,,NG,44.09999847,0.239999995,Southeastern coast,Australia,no,
116,Scomber,australasicus,Scomber australasicus,3278,unsexed,other annual rings,FL,53,0.280000001,Gulf of Aden,Yemen,no,data from vertebral rings
116,Scomber,australasicus,Scomber australasicus,3278,unsexed,length-frequencies,TL,27.89999962,0.485000014,"Red Sea, Al-Ghardaqa",Egypt,no,method of parameter estimation: Gulland (1964)
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,length-frequencies,SL,29.29999924,0.5,"Guaymas, Gulf of California",Mexico,yes,
117,Scomber,japonicus,Scomber japonicus,3277,Male,annuli on many otoliths,FL,46.40000153,0.157000005,"N. Aegean, G. Saronikos & Cretan Sea",Greece,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,FL,44.40000153,0.159999996,northern coast,Chile,no,Growth data from hard structure analysis.
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,FL,39.90000153,0.200000003,,Ecuador,no,Growth data from hard structure analysis.
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,annuli on many otoliths,FL,40,0.209999993,,Ecuador,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,scale annual rings,FL,51.70000076,0.216999993,Senegal,Senegal,no,Probably refers to <i>Scomber colias</i> that occurs in the Atlantic.
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,annuli on many otoliths,FL,40.5,0.221000001,"California waters, 1933-34",USA,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,FL,39.20000076,0.230000004,,Ecuador,no,Growth data from hard structure analysis.
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,TL,43.59999847,0.244000003,"California waters, 1958-59 to 1969-70",USA,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,NG,42.29999924,0.25,California,USA,no,
117,Scomber,japonicus,Scomber japonicus,3277,Female,annuli on many otoliths,FL,34.5,0.303000003,"N. Aegean, G. Saronikos & Cretan Sea",Greece,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,TL,60,0.305999994,Soviet Pacific Waters,Russian Fed,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,annuli on many otoliths,TL,44.5,0.319999993,Buenos Aires-north Patagonia region,Argentina,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,scale annual rings,FL,44.09999847,0.326000005,,Morocco,no,Probably refers to <i>Scomber colias</i> that occurs in the Atlantic.
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,length-frequencies,FL,45,0.370000005,Gulf of Guayaguil,Peru,no,WP = 0.64.
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,FL,39.59999847,0.389999986,,Ecuador,no,Growth data from hard structure analysis; WP = 0.14
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,TL,40,0.400000006,"California, 1939-40 through 1950-51",USA,no,Winf from Ref. 1139. M from Fitch (1951; 1956) cited in Ref. 796
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,annuli on many otoliths,NG,40.59999847,0.409999996,Callao,Peru,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,TL,44,0.441000015,Central Japan Sea,Russian Fed,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,TL,33,0.47299999,Sea of Marmara & Bosporous,Turkey,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,scale annual rings,FL,41.59999847,0.49000001,(50 m depth),Japan,no,
117,Scomber,japonicus,Scomber japonicus,3277,unsexed,,NG,38.09999847,0.629999995,Tsushima Strait,Japan,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,TL,46.09999847,0.233999997,New England,USA,no,Winf from Ref. 1836; b=3: assumed value.
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,TL,42,0.238000005,Southern North Sea,France,no,Low M/K ratio = 0.5 appears doubtful (RF).
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,NG,43.5,0.25999999,Cantabrian Sea,Spain,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,TL,47.29999924,0.261999995,New England,USA,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,TL,44.5,0.268999994,ICNAF Subarea 4,Canada,no,Winf from Ref. 1836; b=3: assumed value.
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,direct observation,FL,40.59999847,0.270000011,Northwest Atlantic,USA,no,Temperature approx.
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,NG,40.70000076,0.270000011,Northwest Atlantic,USA,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,annuli on many otoliths,TL,42.90000153,0.360000014,off Newfoundland,Canada,no,Overwintering in New England.
118,Scomber,scombrus,Scomber scombrus,2473,Unsexed,annuli on many otoliths,TL,36,0.368000001,Beni-Saf,Algeria,no,
118,Scomber,scombrus,Scomber scombrus,2473,Mixed,annuli on many otoliths,TL,42,0.370000005,eastern Adriatic,Croatia,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,TL,41.79999924,0.430000007,English Channel & Irish Sea,UK,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,TL,37.40000153,0.469999999,Celtic Sea,UK Engld Wal,no,Winf from Ref. 1836; b=3: assumed value.
118,Scomber,scombrus,Scomber scombrus,2473,mixed,,FL,36.20000076,0.485000014,Gulf of Lion,France,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,,TL,35,0.5,Mediterrranean (Western),Spain,no,
118,Scomber,scombrus,Scomber scombrus,2473,unsexed,scale annual rings,TL,37,0.560000002,English Channel,UK Engld Wal,no,
1084,Scomberesox,saurus saurus,Scomberesox saurus saurus,#N/A,Mixed,annuli on many otoliths,SL,34.5,0.709999979,Straits of Messina,Italy,no,
1951,Scomberoides,lysan,Scomberoides lysan,15153,unsexed,,FL,66.30000305,0.330000013,Kavieng,Papua N Guin,no,
119,Scomberomorus,brasiliensis,Scomberomorus brasiliensis,3286,unsexed,length-frequencies,FL,93.80000305,0.175999999,,Trinidad Tob,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,male,annuli on many otoliths,FL,90.30000305,0.349999994,Florida,USA,yes,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,unsexed,tagging/recapture,FL,152,0.07,Southeastern coast,USA,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,unsexed,annuli on many otoliths,FL,128,0.086999997,Atlantic,USA,no,data from sectioned otoliths
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,unsexed,annuli on many otoliths,FL,148,0.115000002,Gulf of Mexico,USA,no,data from whole otoliths
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,unsexed,tagging/recapture,FL,133,0.127000004,Gulf of Mexico,USA,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,female,,FL,142,0.136000007,Gulf of Mexico,USA,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,female,annuli on many otoliths,FL,153,0.140000001,Southeastern coast,USA,no,tmax is general longevity.
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,female,annuli on many otoliths,FL,137,0.150000006,off Ceará State,Brazil,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,female,annuli on many otoliths,FL,140,0.150000006,,Trinidad Tob,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,unsexed,length-frequencies,FL,115,0.159999996,Yucatán,Mexico,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,female,,FL,132,0.164000005,Northeastern coast,Brazil,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,male,annuli on many otoliths,FL,112,0.180000007,,Trinidad Tob,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,unsexed,annuli on many otoliths,FL,125,0.180000007,Ceará State,Brazil,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,male,annuli on many otoliths,FL,116,0.180000007,off Ceará State,Brazil,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,unsexed,annuli on many otoliths,FL,101,0.189999998,Southeast Zone,Cuba,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,male,,FL,111,0.208000004,Gulf of Mexico,USA,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,female,annuli on many otoliths,FL,124,0.209999993,Florida,USA,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,male,,FL,113,0.229000002,Northeastern coast,Brazil,no,
120,Scomberomorus,cavalla,Scomberomorus cavalla,2483,male,annuli on many otoliths,FL,96.5,0.280000001,Southeastern coast,USA,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,male,annuli on many otoliths,FL,128,0.25,Queensland (east-coast stock),Australia,yes,Do not use M value for new model to predict M.
121,Scomberomorus,commerson,Scomberomorus commerson,3280,male,,FL,114,0.760999978,South Western Australia,Australia,yes,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,male,,FL,107,0.847000003,"Kimberley, Western Australia",Australia,yes,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,male,,FL,116,0.962000012,"Pilbara, Western Australia",Australia,yes,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,other annual rings,FL,230,0.119999997,Gulf of Aden,Yemen,no,"data from vertebral rings, cross-checked with scales"
121,Scomberomorus,commerson,Scomberomorus commerson,3280,female,annuli on many otoliths,FL,155,0.170000002,Queensland (east-coast stock),Australia,no,Northern Australian stocks grow more rapidly than East  Queensland stocks.
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,annuli on many otoliths,TL,208,0.182999998,Palk Bay and Gulf of Mannar,India,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,,FL,187,0.182999998,Palk Bay,India,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,length-frequencies,FL,136,0.209999993,Gulf of Aden,Djibouti,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,length-frequencies,FL,226,0.209999993,,Oman,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,,TL,151,0.209999993,Gulf of Aden,Yemen,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,,TL,184,0.25999999,Arabian Gulf,Saudi Arabia,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,length-frequencies,FL,182,0.300000012,,Oman,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,length-frequencies,FL,164,0.340000004,,Oman,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,length-frequencies,FL,146,0.370000005,,Sri Lanka,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,,TL,153,0.379999995,Red Sea,Saudi Arabia,no,
121,Scomberomorus,commerson,Scomberomorus commerson,3280,unsexed,length-frequencies,FL,178,0.379999995,Southeast coast,India,no,
