ID Number,Species,Species Group,FAO Fishing Area,SpeciesMatch,Fam/OrdMatch,Multinational?,Country Specified?,RAM II ID Number,Assessed ID,Assessed Country,UnAssessed Sp,Assessed Sp
17476,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
17479,2542,31,67,1,0,1,0,113,IPHC-PHALNPAC-1988-2009-Parma,multinational,Hippoglossus stenolepis,Hippoglossus stenolepis
17480,2542,31,61,1,0,1,0,113,IPHC-PHALNPAC-1988-2009-Parma,multinational,Hippoglossus stenolepis,Hippoglossus stenolepis
17493,2548,31,21,1,0,1,0,135,NAFO-SC-YELL3LNO-1960-2009-BAUM,multinational,Limanda ferruginea,Limanda ferruginea
17527,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
17533,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
17535,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
17541,2238,32,27,1,0,1,0,292,WGHMM-HAKENRTN-1977-2007-JENNINGS,multinational,Merluccius merluccius,Merluccius merluccius
17549,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
17687,3354,31,27,1,0,1,0,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
17697,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
17728,2544,31,27,1,0,1,0,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
17729,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
17750,2910,35,27,1,0,1,0,298,WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS,multinational,Sardina pilchardus,Sardina pilchardus
17771,2473,37,27,1,0,1,0,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
17816,2102,35,27,1,0,1,0,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
17832,2496,36,34,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
17842,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
17860,3019,32,27,1,0,1,0,310,WGNSSK-NPOUTNS-1983-2007-MINTO,multinational,Trisopterus esmarkii,Trisopterus esmarkii
17973,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
17995,2438,34,88,1,0,1,0,47,CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN,multinational,Dissostichus mawsoni,Dissostichus mawsoni
18003,2106,35,27,1,0,1,0,296,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,multinational,Engraulis encrasicolus,Engraulis encrasicolus
18013,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
18014,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
18029,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
18057,2561,31,27,1,0,1,0,291,WGHMM-FMEG8c9a-1986-2006-JENNINGS,multinational,Lepidorhombus boscii,Lepidorhombus boscii
18058,2560,31,27,1,0,1,0,294,WGHMM-MEG8c9a-1985-2007-JENNINGS,multinational,Lepidorhombus whiffiagonis,Lepidorhombus whiffiagonis
18079,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
18083,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
18086,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
18090,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
18161,3354,31,27,1,0,1,0,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
18167,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
18202,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
18218,2910,35,27,1,0,1,0,298,WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS,multinational,Sardina pilchardus,Sardina pilchardus
18252,2102,35,27,1,0,1,0,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
18274,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
18275,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
18285,3019,32,27,1,0,1,0,310,WGNSSK-NPOUTNS-1983-2007-MINTO,multinational,Trisopterus esmarkii,Trisopterus esmarkii
18292,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
18292,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
18338,3534,56,21,1,0,0,1,152,NEFSC-QUAHATLC-1978-2008-CHUTE,USA,Arctica islandica,Arctica islandica
18351,3356,31,67,1,0,0,1,5,AFSC-ARFLOUNDGA-1958-2010-STANTON,USA,Atheresthes stomias,Atheresthes stomias
18380,2094,35,21,1,0,0,1,176,NMFS-MENATLAN-1940-2005-STANTON,USA,Brevoortia tyrannus,Brevoortia tyrannus
18381,2094,35,31,1,0,0,1,176,NMFS-MENATLAN-1940-2005-STANTON,USA,Brevoortia tyrannus,Brevoortia tyrannus
18405,2808,38,21,1,0,0,1,241,SEFSC-BTIPSHARATL-1981-2004-FAUCONNET,USA,Carcharhinus limbatus,Carcharhinus limbatus
18406,2808,38,31,1,0,0,1,241,SEFSC-BTIPSHARATL-1981-2004-FAUCONNET,USA,Carcharhinus limbatus,Carcharhinus limbatus
18406,2808,38,31,1,0,0,1,242,SEFSC-BTIPSHARGM-1981-2004-FAUCONNET,USA,Carcharhinus limbatus,Carcharhinus limbatus
18419,3079,33,31,1,0,0,1,140,NEFSC-BSBASSMATLC-1968-2007-SHEPHERD,USA,Centropristis striata,Centropristis striata
18434,2886,35,21,1,0,0,1,146,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,USA,Clupea harengus,Clupea harengus
18436,2078,35,67,1,0,0,1,1,ADFG-HERRPWS-1980-2006-COLLIE,USA,Clupea pallasii,Clupea pallasii
18436,2078,35,67,1,0,0,1,2,ADFG-HERRSITKA-1978-2007-COLLIE,USA,Clupea pallasii,Clupea pallasii
18458,2347,33,21,1,0,0,1,163,NEFSC-WEAKFISHATLC-1981-2008-STANTON,USA,Cynoscion regalis,Cynoscion regalis
18459,2347,33,31,1,0,0,1,163,NEFSC-WEAKFISHATLC-1981-2008-STANTON,USA,Cynoscion regalis,Cynoscion regalis
18474,2438,34,88,1,0,1,0,47,CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN,multinational,Dissostichus mawsoni,Dissostichus mawsoni
18489,2546,31,77,1,0,0,1,195,NWFSC-PSOLESPCOAST-1874-2005-STANTON,USA,Eopsetta jordani,Eopsetta jordani
18490,2546,31,67,1,0,0,1,194,NWFSC-PSOLENPCOAST-1910-2005-STANTON,USA,Eopsetta jordani,Eopsetta jordani
18495,12085,33,31,1,0,0,1,260,SEFSC-SNOWGROUPSATLC-1961-2002-STANTON,USA,Epinephelus niveatus,Epinephelus niveatus
18513,3011,32,67,1,0,0,1,19,AFSC-PCODBSAI-1964-2008-MELNYCHUK,USA,Gadus macrocephalus,Gadus macrocephalus
18513,3011,32,67,1,0,0,1,20,AFSC-PCODGA-1964-2008-MELNYCHUK,USA,Gadus macrocephalus,Gadus macrocephalus
18514,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
18514,2218,32,21,1,0,0,1,142,NEFSC-CODGB-1960-2008-BAUM,USA,Gadus morhua,Gadus morhua
18514,2218,32,21,1,0,0,1,143,NEFSC-CODGOM-1893-2008-BAUM,USA,Gadus morhua,Gadus morhua
18528,3358,31,21,1,0,0,1,170,NEFSC-WITFLOUN5Y-1982-2008-WIGLEY,USA,Glyptocephalus cynoglossus,Glyptocephalus cynoglossus
18530,2545,31,67,1,0,0,1,23,AFSC-REXSOLEGA-1979-2008-STANTON,USA,Glyptocephalus zachirus,Glyptocephalus zachirus
18541,2547,31,67,1,0,0,1,12,AFSC-FLSOLEGA-1978-2008-STANTON,USA,Hippoglossoides elassodon,Hippoglossoides elassodon
18542,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
18542,3359,31,21,1,0,0,1,137,NEFSC-AMPL5YZ-1960-2008-OBRIEN,USA,Hippoglossoides platessoides,Hippoglossoides platessoides
18545,2542,31,67,1,0,1,0,113,IPHC-PHALNPAC-1988-2009-Parma,multinational,Hippoglossus stenolepis,Hippoglossus stenolepis
18550,3482,43,21,1,0,0,1,43,ASMFC-LOBSTERGB-1981-2007-STANTON,USA,Homarus americanus,Homarus americanus
18550,3482,43,21,1,0,0,1,44,ASMFC-LOBSTERGOM-1981-2007-STANTON,USA,Homarus americanus,Homarus americanus
18550,3482,43,21,1,0,0,1,45,ASMFC-LOBSTERSNE-1981-2007-STANTON,USA,Homarus americanus,Homarus americanus
18550,3482,43,21,1,0,0,1,236,RIDEM-LOBSTERRI-1959-2007-COLLIE,USA,Homarus americanus,Homarus americanus
18558,2720,57,21,1,0,0,1,147,NEFSC-ILLEXNWATLC-1967-2005-HENDRICKSON,USA,Illex illecebrosus,Illex illecebrosus
18559,2720,57,31,1,0,0,1,147,NEFSC-ILLEXNWATLC-1967-2005-HENDRICKSON,USA,Illex illecebrosus,Illex illecebrosus
18601,2548,31,21,1,0,1,0,135,NAFO-SC-YELL3LNO-1960-2009-BAUM,multinational,Limanda ferruginea,Limanda ferruginea
18601,2548,31,21,1,0,0,1,171,NEFSC-YELLCCODGOM-1935-2008-LEGAULT,USA,Limanda ferruginea,Limanda ferruginea
18601,2548,31,21,1,0,0,1,172,NEFSC-YELLGB-1935-2008-BAUM,USA,Limanda ferruginea,Limanda ferruginea
18601,2548,31,21,1,0,0,1,173,NEFSC-YELLSNEMATL-1935-2008-BAUM,USA,Limanda ferruginea,Limanda ferruginea
18616,3380,34,21,1,0,0,1,149,NEFSC-MONKGOMNGB-1964-2006-RICHARDS,USA,Lophius americanus,Lophius americanus
18616,3380,34,21,1,0,0,1,150,NEFSC-MONKSGBMATL-1964-2006-RICHARDS,USA,Lophius americanus,Lophius americanus
18617,3380,34,31,1,0,0,1,150,NEFSC-MONKSGBMATL-1964-2006-RICHARDS,USA,Lophius americanus,Lophius americanus
18619,2302,34,31,1,0,0,1,162,NEFSC-TILEMATLC-1973-2008-NITSCHKE,USA,Lopholatilus chamaeleonticeps,Lopholatilus chamaeleonticeps
18619,2302,34,31,1,0,0,1,262,SEFSC-TILESATLC-1961-2002-STANTON,USA,Lopholatilus chamaeleonticeps,Lopholatilus chamaeleonticeps
18623,13275,33,31,1,0,0,1,252,SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN,USA,Lutjanus analis,Lutjanus analis
18624,3136,33,31,1,0,0,1,255,SEFSC-RSNAPEGM-1872-2003-STANTON,USA,Lutjanus campechanus,Lutjanus campechanus
18624,3136,33,31,1,0,0,1,256,SEFSC-RSNAPSATLC-1945-2006-JENSEN,USA,Lutjanus campechanus,Lutjanus campechanus
18624,3136,33,31,1,0,0,1,257,SEFSC-RSNAPWGM-1880-2003-STANTON,USA,Lutjanus campechanus,Lutjanus campechanus
18640,2228,32,21,1,0,0,1,144,NEFSC-HAD5Y-1956-2008-BAUM,USA,Melanogrammus aeglefinus,Melanogrammus aeglefinus
18640,2228,32,21,1,0,0,1,145,NEFSC-HADGB-1930-2008-BAUM,USA,Melanogrammus aeglefinus,Melanogrammus aeglefinus
18648,3026,32,21,1,0,0,1,158,NEFSC-SHAKEGOMNGB-1955-2005-COL,USA,Merluccius bilinearis,Merluccius bilinearis
18648,3026,32,21,1,0,0,1,159,NEFSC-SHAKESGBMATL-1955-2005-COL,USA,Merluccius bilinearis,Merluccius bilinearis
18649,3026,32,31,1,0,0,1,159,NEFSC-SHAKESGBMATL-1955-2005-COL,USA,Merluccius bilinearis,Merluccius bilinearis
18656,2352,33,21,1,0,0,1,42,ASMFC-ATLCROAKMATLC-1973-2002-STANTON,USA,Micropogonias undulatus,Micropogonias undulatus
18657,2352,33,31,1,0,0,1,42,ASMFC-ATLCROAKMATLC-1973-2002-STANTON,USA,Micropogonias undulatus,Micropogonias undulatus
18658,2549,31,77,1,0,0,1,273,SWFSC-DSOLEPCOAST-1910-2005-STANTON,USA,Microstomus pacificus,Microstomus pacificus
18659,2549,31,67,1,0,0,1,9,AFSC-DSOLEGA-1978-2010-STANTON,USA,Microstomus pacificus,Microstomus pacificus
18659,2549,31,67,1,0,0,1,273,SWFSC-DSOLEPCOAST-1910-2005-STANTON,USA,Microstomus pacificus,Microstomus pacificus
18670,2289,25,21,1,0,0,1,160,NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD,USA,Morone saxatilis,Morone saxatilis
18685,13578,33,31,1,0,0,1,245,SEFSC-GAGSATLC-1962-2005-JENSEN,USA,Mycteroperca microlepis,Mycteroperca microlepis
18710,3138,33,31,1,0,0,1,265,SEFSC-YTSNAPSATLCGM-1962-2001-STANTON,USA,Ocyurus chrysurus,Ocyurus chrysurus
18729,3340,33,77,1,0,0,1,235,PFMC-LINGCODSPCOAST-1956-2005-STANTON,USA,Ophiodon elongatus,Ophiodon elongatus
18730,3340,33,67,1,0,0,1,234,PFMC-LINGCODNPCOAST-1956-2005-STANTON,USA,Ophiodon elongatus,Ophiodon elongatus
18750,3425,45,21,1,0,0,1,46,ASMFC-PANDALGOM-1960-2009-IDOINE,USA,Pandalus borealis,Pandalus borealis
18759,3351,31,31,1,0,0,1,157,NEFSC-SFLOUNMATLC-1940-2007-BAUM,USA,Paralichthys dentatus,Paralichthys dentatus
18790,3519,55,21,1,0,0,1,153,NEFSC-SCALLGB-1964-2006-HART,USA,Placopecten magellanicus,Placopecten magellanicus
18791,3519,55,31,1,0,0,1,154,NEFSC-SCALLMATLC-1964-2006-HART,USA,Placopecten magellanicus,Placopecten magellanicus
18792,18727,31,67,1,0,0,1,277,SWFSC-STFLOUNNPCOAST-1970-2005-STANTON,USA,Platichthys stellatus,Platichthys stellatus
18796,14439,33,67,1,0,0,1,6,AFSC-ATKABSAI-1976-2009-STANTON,USA,Pleurogrammus monopterygius,Pleurogrammus monopterygius
18806,3016,32,21,1,0,0,1,151,NEFSC-POLL5YZ-1963-2007-MAYO,USA,Pollachius virens,Pollachius virens
18820,2551,31,21,1,0,0,1,167,NEFSC-WINFLOUN5Z-1982-2007-HENDRICKSON,USA,Pseudopleuronectes americanus,Pseudopleuronectes americanus
18820,2551,31,21,1,0,0,1,168,NEFSC-WINFLOUND5Y-1982-2008-NITSCHKE,USA,Pseudopleuronectes americanus,Pseudopleuronectes americanus
18820,2551,31,21,1,0,0,1,169,NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,USA,Pseudopleuronectes americanus,Pseudopleuronectes americanus
18820,2551,31,21,1,0,0,1,238,RIDEM-WINFLOUNDRI-1959-2007-COLLIE,USA,Pseudopleuronectes americanus,Pseudopleuronectes americanus
18832,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
18836,14996,33,31,1,0,0,1,263,SEFSC-VSNAPGM-1981-2004-JENSEN,USA,Rhomboplites aurorubens,Rhomboplites aurorubens
18836,14996,33,31,1,0,0,1,264,SEFSC-VSNAPSATLC-1946-2008-STANTON,USA,Rhomboplites aurorubens,Rhomboplites aurorubens
18859,3277,37,77,1,0,0,1,272,SWFSC-CMACKPCOAST-1929-2008-PINSKY,USA,Scomber japonicus,Scomber japonicus
18861,2473,37,21,1,0,0,1,148,NEFSC-MACKGOMCHATT-1960-2005-OVERHOLTZ,USA,Scomber scombrus,Scomber scombrus
18863,2483,36,31,1,0,0,1,249,SEFSC-KMACKGM-1992-2001-JENSEN,USA,Scomberomorus cavalla,Scomberomorus cavalla
18863,2483,36,31,1,0,0,1,250,SEFSC-KMACKSATLC-1981-2001-JENSEN,USA,Scomberomorus cavalla,Scomberomorus cavalla
18872,3370,31,21,1,0,0,1,165,NEFSC-WINDOWGOMGB-1975-2007-HENDRICKSON,USA,Scophthalmus aquosus,Scophthalmus aquosus
18872,3370,31,21,1,0,0,1,166,NEFSC-WINDOWSNEMATL-1975-2007-HENDRICKSON,USA,Scophthalmus aquosus,Scophthalmus aquosus
18873,15174,33,77,1,0,0,1,7,AFSC-CABEZNCAL-1916-2005-STANTON,USA,Scorpaenichthys marmoratus,Scorpaenichthys marmoratus
18873,15174,33,77,1,0,0,1,8,AFSC-CABEZSCAL-1932-2005-STANTON,USA,Scorpaenichthys marmoratus,Scorpaenichthys marmoratus
18879,3326,34,67,1,0,0,1,21,AFSC-PERCHEBSAI-1974-2009-STANTON,USA,Sebastes alutus,Sebastes alutus
18879,3326,34,67,1,0,0,1,22,AFSC-POPERCHGA-1959-2008-MELNYCHUK,USA,Sebastes alutus,Sebastes alutus
18884,3325,34,67,1,0,0,1,200,NWFSC-YTROCKNPCOAST-1967-2005-STANTON,USA,Sebastes flavidus,Sebastes flavidus
18887,18588,34,67,1,0,0,1,180,NWFSC-BLACKROCKNPCOAST-1914-2006-BRANCH,USA,Sebastes melanops,Sebastes melanops
18888,2524,34,77,1,0,0,1,183,NWFSC-BOCACCSPCOAST-1951-2006-BRANCH,USA,Sebastes paucispinis,Sebastes paucispinis
18893,15223,34,67,1,0,0,1,197,NWFSC-SSTHORNHPCOAST-1901-2005-STANTON,USA,Sebastolobus alascanus,Sebastolobus alascanus
18900,3119,37,31,1,0,0,1,246,SEFSC-GRAMBERGM-1986-2004-JENSEN,USA,Seriola dumerili,Seriola dumerili
18900,3119,37,31,1,0,0,1,247,SEFSC-GRAMBERSATLC-1946-2006-JENSEN,USA,Seriola dumerili,Seriola dumerili
18924,2834,38,21,1,0,0,1,156,NEFSC-SDOGATLC-1962-2006-SOSEBEE,USA,Squalus acanthias,Squalus acanthias
18929,2399,33,21,1,0,0,1,155,NEFSC-SCUPNWATLC-1960-2007-TERCEIRO,USA,Stenotomus chrysops,Stenotomus chrysops
18938,2424,33,21,1,0,0,1,237,RIDEM-TAUTOGRI-1959-2007-COLLIE,USA,Tautoga onitis,Tautoga onitis
18946,3017,32,67,1,0,0,1,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
18946,3017,32,67,1,0,0,1,32,AFSC-WPOLLEBS-1963-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
18946,3017,32,67,1,0,0,1,33,AFSC-WPOLLGA-1964-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
18947,2496,36,27,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
18949,2496,36,31,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
18957,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
18958,2497,36,67,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
18967,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
18969,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
18975,3296,36,21,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
18976,3296,36,31,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
18992,2227,32,21,1,0,0,1,164,NEFSC-WHAKEGBGOM-1963-2007-SOSEBEE,USA,Urophycis tenuis,Urophycis tenuis
19036,2438,34,88,1,0,1,0,47,CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN,multinational,Dissostichus mawsoni,Dissostichus mawsoni
19131,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
19132,3296,36,41,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
19137,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
19137,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
19219,2496,36,34,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
19221,2496,36,31,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
19226,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
19233,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
19234,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
19236,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
19239,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
19239,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
19268,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
19322,2496,36,31,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
19324,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
19328,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
19329,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
89,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
151,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
154,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
180,2496,36,77,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
262,2497,36,47,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
263,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
270,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
271,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
343,2916,35,41,1,0,0,1,106,INIDEP-ARGANCHONARG-1989-2007-Parma,Argentina,Engraulis anchoita,Engraulis anchoita
354,2494,36,41,1,0,1,0,98,ICCAT-SKJWATL-1952-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
367,2243,32,41,1,0,0,1,110,INIDEP-PATGRENADIERSARG-1983-2006-Parma,Argentina,Macruronus magellanicus,Macruronus magellanicus
373,3027,32,41,1,0,0,1,108,INIDEP-ARGHAKENARG-1985-2007-Parma,Argentina,Merluccius hubbsi,Merluccius hubbsi
373,3027,32,41,1,0,0,1,109,INIDEP-ARGHAKESARG-1985-2008-Parma,Argentina,Merluccius hubbsi,Merluccius hubbsi
464,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
464,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
539,2439,34,58,1,0,1,0,124,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,South Africa,Dissostichus eleginoides,Dissostichus eleginoides
564,3257,34,57,1,0,0,0,54,CSIRO-NZLINGESE-1968-2007-FULTON,Australia,Genypterus blacodes,Genypterus blacodes
564,3257,34,57,1,0,0,0,55,CSIRO-NZLINGWSE-1968-2007-FULTON,Australia,Genypterus blacodes,Genypterus blacodes
576,2249,34,57,1,0,0,1,57,CSIRO-OROUGHYSE-1978-2007-FULTON,Australia,Hoplostethus atlanticus,Hoplostethus atlanticus
591,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
696,3342,33,57,0,1,0,1,50,CSIRO-DEEPFLATHEADSE-1978-2007-FULTON,Australia,Platycephalidae,Platycephalus conatus
727,3268,34,57,1,0,0,1,51,CSIRO-GEMFISHSE-1966-2007-FULTON,Australia,Rexea solandri,Rexea solandri
728,3268,34,81,1,0,0,1,51,CSIRO-GEMFISHSE-1966-2007-FULTON,Australia,Rexea solandri,Rexea solandri
728,3268,34,81,1,0,1,0,221,NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN,New Zealand,Rexea solandri,Rexea solandri
729,3268,34,71,1,0,0,1,51,CSIRO-GEMFISHSE-1966-2007-FULTON,Australia,Rexea solandri,Rexea solandri
763,3099,33,57,0,1,0,1,59,CSIRO-SWHITSE-1945-2007-FULTON,Australia,Sillaginidae,Sillago flindersi
764,3099,33,81,0,1,0,1,59,CSIRO-SWHITSE-1945-2007-FULTON,Australia,Sillaginidae,Sillago flindersi
765,3099,33,71,0,1,0,1,59,CSIRO-SWHITSE-1945-2007-FULTON,Australia,Sillaginidae,Sillago flindersi
