,IdOrig,SciName,CommName,Country,Year,Policy,Dbase,IdLevel,BvBmsy,FvFmsy,Catch,MSY,Profits,Biomass,Price,MarginalCost,SpeciesCatName,RegionFAO
1096362,11938-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Romania,2012,Historic,FAO,Neis,0.742057759,1.039724123,1,1.296116888,349.7823181,2.92171282,805.9859018,1133.132075,Miscellaneous coastal fishes,37
1096425,123-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Algeria,2012,Historic,FAO,Neis,0.742057759,1.039724123,926,1200.204238,323898.4266,2705.506071,805.9859018,1049280.302,Miscellaneous coastal fishes,37
1096488,12415-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Russian Federation,2012,Historic,FAO,Neis,0.742057759,1.039724123,147,190.5291825,51418.00076,429.4917845,805.9859018,166570.4151,Miscellaneous coastal fishes,37
1096551,13237-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Slovenia,2012,Historic,FAO,Neis,0.742057759,1.039724123,4,5.184467551,1399.129272,11.68685128,805.9859018,4532.528302,Miscellaneous coastal fishes,37
1096614,14269-FAO-34-33,Mullus spp,Surmullets(=Red mullets) nei,Spain,2012,Historic,FAO,Neis,0.742057759,1.039724123,77,99.80100035,26933.23849,224.9718871,805.9859018,87251.16981,Miscellaneous coastal fishes,34
1096677,14271-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Spain,2012,Historic,FAO,Neis,0.742057759,1.039724123,532,689.5341842,186084.1932,1554.35122,805.9859018,602826.2641,Miscellaneous coastal fishes,37
1096740,14589-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Syrian Arab Republic,2012,Historic,FAO,Neis,0.742057759,1.039724123,40,51.84467551,13991.29272,116.8685128,805.9859018,45325.28302,Miscellaneous coastal fishes,37
1096803,3272-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Egypt,2012,Historic,FAO,Neis,0.742057759,1.039724123,2623,3399.714596,917479.0204,7663.652726,805.9859018,2972205.434,Miscellaneous coastal fishes,37
1096866,4183-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,France,2012,Historic,FAO,Neis,0.742057759,1.039724123,13,16.84951954,4547.170135,37.98226665,805.9859018,14730.71698,Miscellaneous coastal fishes,37
1096929,4462-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Georgia,2012,Historic,FAO,Neis,0.742057759,1.039724123,38,49.25244173,13291.72809,111.0250871,805.9859018,43059.01887,Miscellaneous coastal fishes,37
1096992,4752-FAO-27-33,Mullus spp,Surmullets(=Red mullets) nei,Germany,2012,Historic,FAO,Neis,0.742057759,1.039724123,3,3.888350663,1049.346954,8.765138459,805.9859018,3399.396226,Miscellaneous coastal fishes,27
1097055,6174-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Israel,2012,Historic,FAO,Neis,0.742057759,1.039724123,49,63.50972749,17139.33359,143.1639282,805.9859018,55523.4717,Miscellaneous coastal fishes,37
1097118,64-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Albania,2012,Historic,FAO,Neis,0.742057759,1.039724123,292,378.4661312,102136.4369,853.1401433,805.9859018,330874.566,Miscellaneous coastal fishes,37
1097181,7967-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Lebanon,2012,Historic,FAO,Neis,0.742057759,1.039724123,190,246.2622087,66458.64044,555.1254357,805.9859018,215295.0943,Miscellaneous coastal fishes,37
1097244,8095-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Libya,2012,Historic,FAO,Neis,0.742057759,1.039724123,4150,5378.885084,1451596.62,12125.1082,805.9859018,4702498.113,Miscellaneous coastal fishes,37
1097307,9169-FAO-34-33,Mullus spp,Surmullets(=Red mullets) nei,Morocco,2012,Historic,FAO,Neis,0.742057759,1.039724123,718,930.6119253,251143.7044,2097.789804,805.9859018,813588.8301,Miscellaneous coastal fishes,34
1097370,9170-FAO-37-33,Mullus spp,Surmullets(=Red mullets) nei,Morocco,2012,Historic,FAO,Neis,0.742057759,1.039724123,314,406.9807027,109831.6479,917.4178253,805.9859018,355803.4717,Miscellaneous coastal fishes,37
1113273,10346-FAO-77-56,Bivalvia,"Clams, etc. nei",Panama,2012,Historic,FAO,Neis,0.478314664,1.949896386,314,336.6699996,88467.51761,1320.489649,970.4297157,1288596.766,"Clams, cockles, arkshells",77
1113336,10460-FAO-87-56,Bivalvia,"Clams, etc. nei",Peru,2012,Historic,FAO,Neis,0.478314664,1.949896386,761,815.9422602,214406.9455,3200.294978,970.4297157,3123000.444,"Clams, cockles, arkshells",87
1113399,10543-FAO-71-56,Bivalvia,"Clams, etc. nei",Philippines,2012,Historic,FAO,Neis,0.478314664,1.949896386,306,328.09242,86213.56812,1286.846601,970.4297157,1255766.276,"Clams, cockles, arkshells",71
1113462,11093-FAO-27-56,Bivalvia,"Clams, etc. nei",Portugal,2012,Historic,FAO,Neis,0.478314664,1.949896386,106,113.6529298,29864.83079,445.7703911,970.4297157,435004.004,"Clams, cockles, arkshells",27
1113525,12075-FAO-61-56,Bivalvia,"Clams, etc. nei",Russian Federation,2012,Historic,FAO,Neis,0.478314664,1.949896386,1,1.072197451,281.7436867,4.205381048,970.4297157,4103.811358,"Clams, cockles, arkshells",61
1113588,13248-FAO-71-56,Bivalvia,"Clams, etc. nei",Solomon Islands,2012,Historic,FAO,Neis,0.478314664,1.949896386,5,5.360987255,1408.718433,21.02690524,970.4297157,20519.05679,"Clams, cockles, arkshells",71
1113651,13684-FAO-27-56,Bivalvia,"Clams, etc. nei",Spain,2012,Historic,FAO,Neis,0.478314664,1.949896386,2336,2504.653245,658153.252,9823.770129,970.4297157,9586503.333,"Clams, cockles, arkshells",27
1113714,13686-FAO-37-56,Bivalvia,"Clams, etc. nei",Spain,2012,Historic,FAO,Neis,0.478314664,1.949896386,250,268.0493627,70435.92166,1051.345262,970.4297157,1025952.84,"Clams, cockles, arkshells",37
1113777,1608-FAO-21-56,Bivalvia,"Clams, etc. nei",Canada,2012,Historic,FAO,Neis,0.478314664,1.949896386,1366,1464.621718,384861.876,5744.550512,970.4297157,5605806.315,"Clams, cockles, arkshells",21
1113840,16401-FAO-27-56,Bivalvia,"Clams, etc. nei",United Kingdom,2012,Historic,FAO,Neis,0.478314664,1.949896386,467,500.7162096,131574.3017,1963.91295,970.4297157,1916479.904,"Clams, cockles, arkshells",27
1113903,16846-FAO-31-56,Bivalvia,"Clams, etc. nei",USA,2012,Historic,FAO,Neis,0.478314664,1.949896386,5,5.360987255,1408.718433,21.02690524,970.4297157,20519.05679,"Clams, cockles, arkshells",31
1113966,16847-FAO-77-56,Bivalvia,"Clams, etc. nei",USA,2012,Historic,FAO,Neis,0.478314664,1.949896386,4,4.288789804,1126.974747,16.82152419,970.4297157,16415.24543,"Clams, cockles, arkshells",77
1114029,16848-FAO-67-56,Bivalvia,"Clams, etc. nei",USA,2012,Historic,FAO,Neis,0.478314664,1.949896386,2526,2708.370761,711684.5525,10622.79253,970.4297157,10366227.49,"Clams, cockles, arkshells",67
1114092,17351-FAO-41-56,Bivalvia,"Clams, etc. nei",Uruguay,2012,Historic,FAO,Neis,0.478314664,1.949896386,4,4.288789804,1126.974747,16.82152419,970.4297157,16415.24543,"Clams, cockles, arkshells",41
1114155,1802-FAO-87-56,Bivalvia,"Clams, etc. nei",Chile,2012,Historic,FAO,Neis,0.478314664,1.949896386,10365,11113.32658,2920273.312,43588.77457,970.4297157,42536004.73,"Clams, cockles, arkshells",87
1114218,2185-FAO-87-56,Bivalvia,"Clams, etc. nei",Colombia,2012,Historic,FAO,Neis,0.478314664,1.949896386,100,107.2197451,28174.36867,420.5381048,970.4297157,410381.1358,"Clams, cockles, arkshells",87
1114281,2493-FAO-37-56,Bivalvia,"Clams, etc. nei",Croatia,2012,Historic,FAO,Neis,0.478314664,1.949896386,1,1.072197451,281.7436867,4.205381048,970.4297157,4103.811358,"Clams, cockles, arkshells",37
1114344,2625-FAO-31-56,Bivalvia,"Clams, etc. nei",Cuba,2012,Historic,FAO,Neis,0.478314664,1.949896386,162,173.6959871,45642.47724,681.2717298,970.4297157,664817.44,"Clams, cockles, arkshells",31
1114407,3696-FAO-71-56,Bivalvia,"Clams, etc. nei",Fiji,2012,Historic,FAO,Neis,0.478314664,1.949896386,50,53.60987255,14087.18433,210.2690524,970.4297157,205190.5679,"Clams, cockles, arkshells",71
1114470,3851-FAO-27-56,Bivalvia,"Clams, etc. nei",France,2012,Historic,FAO,Neis,0.478314664,1.949896386,84,90.06458588,23666.46968,353.2520081,970.4297157,344720.1541,"Clams, cockles, arkshells",27
1114533,5915-FAO-27-56,Bivalvia,"Clams, etc. nei",Ireland,2012,Historic,FAO,Neis,0.478314664,1.949896386,136,145.8188533,38317.14138,571.9318226,970.4297157,558118.3447,"Clams, cockles, arkshells",27
1114596,6609-FAO-61-56,Bivalvia,"Clams, etc. nei",Japan,2012,Historic,FAO,Neis,0.478314664,1.949896386,37838,40569.80715,10660617.62,159123.2081,970.4297157,155280014.2,"Clams, cockles, arkshells",61
1114659,7279-FAO-61-56,Bivalvia,"Clams, etc. nei",Republic of Korea,2012,Historic,FAO,Neis,0.478314664,1.949896386,4980,5339.543306,1403083.56,20942.79762,970.4297157,20436980.56,"Clams, cockles, arkshells",61
1114722,8373-FAO-57-56,Bivalvia,"Clams, etc. nei",Malaysia,2012,Historic,FAO,Neis,0.478314664,1.949896386,2500,2680.493627,704359.2166,10513.45262,970.4297157,10259528.4,"Clams, cockles, arkshells",57
1114785,8374-FAO-71-56,Bivalvia,"Clams, etc. nei",Malaysia,2012,Historic,FAO,Neis,0.478314664,1.949896386,2088,2238.748278,588280.8177,8780.835629,970.4297157,8568758.116,"Clams, cockles, arkshells",71
1114848,8651-FAO-31-56,Bivalvia,"Clams, etc. nei",Martinique,2012,Historic,FAO,Neis,0.478314664,1.949896386,715,766.6211774,201446.736,3006.84745,970.4297157,2934225.121,"Clams, cockles, arkshells",31
1114911,9553-FAO-81-56,Bivalvia,"Clams, etc. nei",New Zealand,2012,Historic,FAO,Neis,0.478314664,1.949896386,242,259.4717831,68181.97217,1017.702214,970.4297157,993122.3487,"Clams, cockles, arkshells",81
1136358,1036-FAO-34-33,Dentex spp,Dentex nei,Benin,2012,Historic,FAO,Neis,0.674672596,1.117399522,87,115.40316,144461.7714,1930.970355,2847.466768,5463453.222,Miscellaneous coastal fishes,34
1136421,11138-FAO-34-33,Dentex spp,Dentex nei,Portugal,2012,Historic,FAO,Neis,0.674672596,1.117399522,2,2.652946207,3320.960263,44.39012311,2847.466768,125596.6258,Miscellaneous coastal fishes,34
1136484,12879-FAO-34-33,Dentex spp,Dentex nei,Senegal,2012,Historic,FAO,Neis,0.674672596,1.117399522,201,266.6210938,333756.5064,4461.207373,2847.466768,12622460.89,Miscellaneous coastal fishes,34
1136547,13736-FAO-34-33,Dentex spp,Dentex nei,Spain,2012,Historic,FAO,Neis,0.674672596,1.117399522,117,155.1973531,194276.1754,2596.822202,2847.466768,7347402.608,Miscellaneous coastal fishes,34
1136610,13737-FAO-27-33,Dentex spp,Dentex nei,Spain,2012,Historic,FAO,Neis,0.674672596,1.117399522,303,401.9213504,503125.4798,6725.103652,2847.466768,19027888.81,Miscellaneous coastal fishes,27
1136673,184-FAO-47-33,Dentex spp,Dentex nei,Angola,2012,Historic,FAO,Neis,0.674672596,1.117399522,33800,44834.7909,56124228.44,750193.0806,2847.466768,2122582976,Miscellaneous coastal fishes,47
1136736,2341-FAO-34-33,Dentex spp,Dentex nei,Congo,2012,Historic,FAO,Neis,0.674672596,1.117399522,479,635.3806166,795369.9829,10631.43449,2847.466768,30080391.88,Miscellaneous coastal fishes,34
1136799,4303-FAO-34-33,Dentex spp,Dentex nei,Gabon,2012,Historic,FAO,Neis,0.674672596,1.117399522,110,145.9120414,182652.8145,2441.456771,2847.466768,6907814.418,Miscellaneous coastal fishes,34
1136862,4814-FAO-34-33,Dentex spp,Dentex nei,Ghana,2012,Historic,FAO,Neis,0.674672596,1.117399522,520,689.7660139,863449.6683,11541.43201,2847.466768,32655122.7,Miscellaneous coastal fishes,34
1136925,7998-FAO-34-33,Dentex spp,Dentex nei,Liberia,2012,Historic,FAO,Neis,0.674672596,1.117399522,480,636.7070897,797030.4631,10653.62955,2847.466768,30143190.19,Miscellaneous coastal fishes,34
1136988,8173-FAO-34-33,Dentex spp,Dentex nei,Lithuania,2012,Historic,FAO,Neis,0.674672596,1.117399522,73,96.83253656,121215.0496,1620.239494,2847.466768,4584276.841,Miscellaneous coastal fishes,34
1145763,1038-FAO-34-31,Pleuronectiformes,Flatfishes nei,Benin,2012,Historic,FAO,Neis,0.414934082,1.508069886,35,55.93291691,72336.01777,201.1330175,2418.449201,573295.9143,"Flounders, halibuts, soles",34
1145826,10468-FAO-87-31,Pleuronectiformes,Flatfishes nei,Peru,2012,Historic,FAO,Neis,0.414934082,1.508069886,684,1093.089005,1413652.462,3930.713828,2418.449201,11203840.15,"Flounders, halibuts, soles",87
1145889,10552-FAO-71-31,Pleuronectiformes,Flatfishes nei,Philippines,2012,Historic,FAO,Neis,0.414934082,1.508069886,851,1359.968923,1758798.603,4890.405655,2418.449201,13939280.66,"Flounders, halibuts, soles",71
1145952,12126-FAO-37-31,Pleuronectiformes,Flatfishes nei,Russian Federation,2012,Historic,FAO,Neis,0.414934082,1.508069886,35,55.93291691,72336.01777,201.1330175,2418.449201,573295.9143,"Flounders, halibuts, soles",37
1146015,12128-FAO-61-31,Pleuronectiformes,Flatfishes nei,Russian Federation,2012,Historic,FAO,Neis,0.414934082,1.508069886,73905,118106.3493,152742668.4,424706.7332,2418.449201,1210555273,"Flounders, halibuts, soles",61
1146078,12884-FAO-34-31,Pleuronectiformes,Flatfishes nei,Senegal,2012,Historic,FAO,Neis,0.414934082,1.508069886,1106,1767.480174,2285818.161,6355.803354,2418.449201,18116150.89,"Flounders, halibuts, soles",34
1146141,13787-FAO-34-31,Pleuronectiformes,Flatfishes nei,Spain,2012,Historic,FAO,Neis,0.414934082,1.508069886,32,51.13866689,66135.78767,183.8930446,2418.449201,524156.2645,"Flounders, halibuts, soles",34
1146204,13788-FAO-27-31,Pleuronectiformes,Flatfishes nei,Spain,2012,Historic,FAO,Neis,0.414934082,1.508069886,163,260.4875845,336879.1685,936.705196,2418.449201,2669920.972,"Flounders, halibuts, soles",27
1146267,13792-FAO-37-31,Pleuronectiformes,Flatfishes nei,Spain,2012,Historic,FAO,Neis,0.414934082,1.508069886,185,295.645418,382347.5225,1063.131664,2418.449201,3030278.404,"Flounders, halibuts, soles",37
1146330,14694-FAO-61-31,Pleuronectiformes,Flatfishes nei,Taiwan Province of China,2012,Historic,FAO,Neis,0.414934082,1.508069886,317,506.5924189,655157.6466,1821.690473,2418.449201,5192422.996,"Flounders, halibuts, soles",61
1146393,1613-FAO-21-31,Pleuronectiformes,Flatfishes nei,Canada,2012,Historic,FAO,Neis,0.414934082,1.508069886,193,308.4300847,398881.4694,1109.104925,2418.449201,3161317.47,"Flounders, halibuts, soles",21
1146456,1614-FAO-67-31,Pleuronectiformes,Flatfishes nei,Canada,2012,Historic,FAO,Neis,0.414934082,1.508069886,10057,16071.92415,20785238.02,57794.13592,2418.449201,164732486,"Flounders, halibuts, soles",67
1146519,16443-FAO-27-31,Pleuronectiformes,Flatfishes nei,United Kingdom,2012,Historic,FAO,Neis,0.414934082,1.508069886,13,20.77508342,26867.66374,74.70654937,2418.449201,212938.4825,"Flounders, halibuts, soles",27
1146582,16890-FAO-31-31,Pleuronectiformes,Flatfishes nei,USA,2012,Historic,FAO,Neis,0.414934082,1.508069886,207,330.8032514,427815.8765,1189.558132,2418.449201,3390635.836,"Flounders, halibuts, soles",31
1146645,16891-FAO-77-31,Pleuronectiformes,Flatfishes nei,USA,2012,Historic,FAO,Neis,0.414934082,1.508069886,73,116.6600838,150872.2656,419.506008,2418.449201,1195731.478,"Flounders, halibuts, soles",77
1146708,16892-FAO-67-31,Pleuronectiformes,Flatfishes nei,USA,2012,Historic,FAO,Neis,0.414934082,1.508069886,23084,36890.15583,47708703.83,132655.8451,2418.449201,378113225.3,"Flounders, halibuts, soles",67
1146771,1816-FAO-87-31,Pleuronectiformes,Flatfishes nei,Chile,2012,Historic,FAO,Neis,0.414934082,1.508069886,50,79.90416702,103337.1682,287.3328822,2418.449201,818994.1633,"Flounders, halibuts, soles",87
1146834,186-FAO-47-31,Pleuronectiformes,Flatfishes nei,Angola,2012,Historic,FAO,Neis,0.414934082,1.508069886,3480,5561.330024,7192266.91,19998.3686,2418.449201,57001993.77,"Flounders, halibuts, soles",47
1146897,2193-FAO-87-31,Pleuronectiformes,Flatfishes nei,Colombia,2012,Historic,FAO,Neis,0.414934082,1.508069886,72,115.0620005,148805.5223,413.7593504,2418.449201,1179351.595,"Flounders, halibuts, soles",87
1146960,3308-FAO-34-31,Pleuronectiformes,Flatfishes nei,Equatorial Guinea,2012,Historic,FAO,Neis,0.414934082,1.508069886,274,437.8748352,566287.682,1574.584194,2418.449201,4488088.015,"Flounders, halibuts, soles",34
1147023,3925-FAO-27-31,Pleuronectiformes,Flatfishes nei,France,2012,Historic,FAO,Neis,0.414934082,1.508069886,22,35.15783349,45468.35403,126.4264682,2418.449201,360357.4319,"Flounders, halibuts, soles",27
1147086,3927-FAO-37-31,Pleuronectiformes,Flatfishes nei,France,2012,Historic,FAO,Neis,0.414934082,1.508069886,43,68.71758363,88869.96469,247.1062787,2418.449201,704334.9805,"Flounders, halibuts, soles",37
1147149,4304-FAO-34-31,Pleuronectiformes,Flatfishes nei,Gabon,2012,Historic,FAO,Neis,0.414934082,1.508069886,200,319.6166681,413348.673,1149.331529,2418.449201,3275976.653,"Flounders, halibuts, soles",34
1147212,4415-FAO-37-31,Pleuronectiformes,Flatfishes nei,Georgia,2012,Historic,FAO,Neis,0.414934082,1.508069886,1,1.59808334,2066.743365,5.746657644,2418.449201,16379.88327,"Flounders, halibuts, soles",37
1147275,492-FAO-57-31,Pleuronectiformes,Flatfishes nei,Australia,2012,Historic,FAO,Neis,0.414934082,1.508069886,1,1.59808334,2066.743365,5.746657644,2418.449201,16379.88327,"Flounders, halibuts, soles",57
1147338,5195-FAO-34-31,Pleuronectiformes,Flatfishes nei,Guinea,2012,Historic,FAO,Neis,0.414934082,1.508069886,379,605.673586,783295.7353,2177.983247,2418.449201,6207975.758,"Flounders, halibuts, soles",34
1147401,5240-FAO-34-31,Pleuronectiformes,Flatfishes nei,Guinea-Bissau,2012,Historic,FAO,Neis,0.414934082,1.508069886,181,289.2530846,374080.549,1040.145034,2418.449201,2964758.871,"Flounders, halibuts, soles",34
1147464,5482-FAO-57-31,Pleuronectiformes,Flatfishes nei,India,2012,Historic,FAO,Neis,0.414934082,1.508069886,6099,9746.710293,12605067.78,35048.86497,2418.449201,99900908.04,"Flounders, halibuts, soles",57
1147527,5483-FAO-51-31,Pleuronectiformes,Flatfishes nei,India,2012,Historic,FAO,Neis,0.414934082,1.508069886,30429,48628.07796,62888933.85,174865.0454,2418.449201,498423467.9,"Flounders, halibuts, soles",51
1147590,5622-FAO-57-31,Pleuronectiformes,Flatfishes nei,Indonesia,2012,Historic,FAO,Neis,0.414934082,1.508069886,6825,10906.9188,14105523.46,39220.93842,2418.449201,111792703.3,"Flounders, halibuts, soles",57
1147653,5623-FAO-71-31,Pleuronectiformes,Flatfishes nei,Indonesia,2012,Historic,FAO,Neis,0.414934082,1.508069886,1224,1956.054009,2529693.879,7033.908956,2418.449201,20048977.12,"Flounders, halibuts, soles",71
1147716,5945-FAO-27-31,Pleuronectiformes,Flatfishes nei,Ireland,2012,Historic,FAO,Neis,0.414934082,1.508069886,7,11.18658338,14467.20355,40.22660351,2418.449201,114659.1829,"Flounders, halibuts, soles",27
1147779,6660-FAO-61-31,Pleuronectiformes,Flatfishes nei,Japan,2012,Historic,FAO,Neis,0.414934082,1.508069886,46824,74828.65433,96773191.31,269081.4975,2418.449201,766971654.1,"Flounders, halibuts, soles",61
1147842,7132-FAO-61-31,Pleuronectiformes,Flatfishes nei,Democratic People's Republic of Korea,2012,Historic,FAO,Neis,0.414934082,1.508069886,3920,6264.486694,8101633.99,22526.89796,2418.449201,64209142.41,"Flounders, halibuts, soles",61
1147905,7327-FAO-34-31,Pleuronectiformes,Flatfishes nei,Republic of Korea,2012,Historic,FAO,Neis,0.414934082,1.508069886,2,3.196166681,4133.48673,11.49331529,2418.449201,32759.76653,"Flounders, halibuts, soles",34
1147968,7955-FAO-37-31,Pleuronectiformes,Flatfishes nei,Lebanon,2012,Historic,FAO,Neis,0.414934082,1.508069886,9,14.38275006,18600.69028,51.71991879,2418.449201,147418.9494,"Flounders, halibuts, soles",37
1148031,8395-FAO-57-31,Pleuronectiformes,Flatfishes nei,Malaysia,2012,Historic,FAO,Neis,0.414934082,1.508069886,1639,2619.258595,3387392.375,9418.771878,2418.449201,26846628.67,"Flounders, halibuts, soles",57
1148094,8396-FAO-71-31,Pleuronectiformes,Flatfishes nei,Malaysia,2012,Historic,FAO,Neis,0.414934082,1.508069886,1243,1986.417592,2568962.002,7143.095451,2418.449201,20360194.9,"Flounders, halibuts, soles",71
1148157,8691-FAO-34-31,Pleuronectiformes,Flatfishes nei,Mauritania,2012,Historic,FAO,Neis,0.414934082,1.508069886,183,292.4492513,378214.0358,1051.638349,2418.449201,2997518.638,"Flounders, halibuts, soles",34
1148220,8868-FAO-31-31,Pleuronectiformes,Flatfishes nei,Mexico,2012,Historic,FAO,Neis,0.414934082,1.508069886,39,62.32525027,80602.99123,224.1196481,2418.449201,638815.4474,"Flounders, halibuts, soles",31
1148283,8869-FAO-77-31,Pleuronectiformes,Flatfishes nei,Mexico,2012,Historic,FAO,Neis,0.414934082,1.508069886,3123,4990.814272,6454439.528,17946.81182,2418.449201,51154375.44,"Flounders, halibuts, soles",77
1148346,9082-FAO-34-31,Pleuronectiformes,Flatfishes nei,Morocco,2012,Historic,FAO,Neis,0.414934082,1.508069886,3013,4815.025104,6227097.758,17314.67948,2418.449201,49352588.28,"Flounders, halibuts, soles",34
