"stock","b0","f0","catch0","msy","mean_r","SciName","CommName","Spcat","Country","Price","boa"
"3995",0.21087,1.14252846328414,3,12.4520090722825,0.258555904631817,"Eleginops maclovinus","Patagonian blennie","Miscellaneous coastal fishes","Falkland Is.(Malvinas)",1000,0.270055563
"4035",0.40762,2.15676798788788,3,3.41241892018938,0.188984325033118,"Centrophorus squamosus","Leafscale gulper shark","Sharks, rays, chimaeras","Faroe Islands",1000,0.177693885
"4051",0.27469,1.64631055700839,6,13.2677303945645,0.333302403426214,"Glyptocephalus cynoglossus","Witch flounder","Flounders, halibuts, soles","Faroe Islands",1000,0.556295177
"4061",0.41964,1.89800199464329,250,313.882039478384,0.148531645288311,"Lamna nasus","Porbeagle","Sharks, rays, chimaeras","Faroe Islands",1000,0.177693885
"4073",0.57365,0.940171304697537,314,582.204634688726,0.207060866986113,"Microstomus kitt","Lemon sole","Flounders, halibuts, soles","Faroe Islands",1000,0.556295177
"4102",1.864,0.00187049971751027,0.5,143.405711765988,0.564681632322694,"Salmo salar","Atlantic salmon","Salmons, trouts, smelts","Faroe Islands",1000,0.322497082
"4140",0.33568,2.14037418234071,75,104.38692227118,0.114332685706449,"Gymnocranius spp","Largeeye breams","Miscellaneous coastal fishes","Fiji, Republic of",1000,0.270055563
"4147",0.25897,1.53134027708531,60,151.29692039521,0.112405615589424,"Leiognathus spp","Ponyfishes(=Slipmouths)","Miscellaneous coastal fishes","Fiji, Republic of",1000,0.270055563
"4176",0.29011,1.86964915220977,85,156.709783177338,0.11757510420343,"Upeneus spp","Goatfishes","Miscellaneous coastal fishes","Fiji, Republic of",1000,0.270055563
"4188",0.82393,0.771502997270419,1313,2065.55513677811,0.160767205245035,"Coregonus lavaretus","European whitefish","Salmons, trouts, smelts","Finland",1000,0.322497082
"4192",0.69051,1.09760264503782,1778,2345.93858959605,0.200868610240915,"Esox lucius","Northern pike","Miscellaneous freshwater fishes","Finland",1000,0.391593261
"4198",0.41215,0.542913506230099,109,487.125144792983,0.137539068713472,"Lota lota","Burbot","Miscellaneous freshwater fishes","Finland",1000,0.391593261
"4203",0.5041,0.436638854194107,125,567.898781561199,0.148967469714774,"Osmerus eperlanus","European smelt","Salmons, trouts, smelts","Finland",1000,0.322497082
"4208",0.78902,1.00897890576343,3159,3968.07185018396,0.196861549965568,"Perca fluviatilis","European perch","Miscellaneous freshwater fishes","Finland",1000,0.391593261
"4211",0.50913,0.346351285848553,92,521.725825447656,0.124088763866801,"Platichthys flesus","European flounder","Flounders, halibuts, soles","Finland",1000,0.556295177
"4216",0.32977,1.46431151198432,368,762.084621279962,0.114231758332367,"Salmo salar","Atlantic salmon","Salmons, trouts, smelts","Finland",1000,0.322497082
"4220",0.44202,0.93315081336555,235,569.736578441565,0.15326298359159,"Salmo trutta","Sea trout","Salmons, trouts, smelts","Finland",1000,0.322497082
"4224",0.67372,1.20311125883452,860,1060.99471420155,0.168044552314017,"Sander lucioperca","Pike-perch","Miscellaneous freshwater fishes","Finland",1000,0.391593261
"4233",0.10537,4.66872651927642,7,14.2292701588337,0.167327994748715,"Alopias vulpinus","Thresher","Sharks, rays, chimaeras","France",1000,0.177693885
"4234",0.32221,0.133689725677589,1,23.2146934373671,0.261451492896401,"Alosa alosa","Allis shad","Shads","France",1000,0.45951432
"4251",0.24017,3.10573140628624,917,1229.38152915836,0.135979939340705,"Argyrosomus regius","Meagre","Miscellaneous coastal fishes","France",1000,0.270055563
"4272",0.5153,0.951191303443327,163,332.55202061091,0.101405314086536,"Boops boops","Bogue","Miscellaneous coastal fishes","France",1000,0.270055563
"4328",0.81572,2.24499482291856,6659,3636.24017238325,0.180047176324175,"Dicentrarchus labrax","European seabass","Miscellaneous coastal fishes","France",1000,0.270055563
"4329",0.28006,1.77840798274195,188,377.46385037412,0.11504727333207,"Dicentrarchus labrax","European seabass","Miscellaneous coastal fishes","France",1000,0.270055563
"4330",0.62917,2.49908409850382,104,66.1430872204625,0.223448126263664,"Dicentrarchus punctatus","Spotted seabass","Miscellaneous coastal fishes","France",1000,0.270055563
"4331",1.0682,0.288647998340097,510,1654.05159446919,0.446868039182476,"Dicologlossa cuneata","Wedge sole","Flounders, halibuts, soles","France",1000,0.556295177
"4332",0.35023,0.835653069053576,49,167.423618243745,0.142361852758083,"Diplodus sargus","White seabream","Miscellaneous coastal fishes","France",1000,0.270055563
"4360",0.39623,1.8151313458475,330,458.837102591221,0.0926831736857436,"Galeorhinus galeus","Tope shark","Sharks, rays, chimaeras","France",1000,0.177693885
"4369",0.50877,1.24255614220061,337,533.079995608492,0.200201988894435,"Glyptocephalus cynoglossus","Witch flounder","Flounders, halibuts, soles","France",1000,0.556295177
"4377",0.26743,0.312711029682697,0.5,5.97883654477624,0.184364893327453,"Hippoglossoides platessoides","Amer. plaice(=Long rough dab)","Flounders, halibuts, soles","France",1000,0.556295177
"4407",0.35411,1.36476970551122,46,95.1831923866653,0.151946666655906,"Lepidorhombus whiffiagonis","Megrim","Flounders, halibuts, soles","France",1000,0.556295177
"4408",0.45935,0.941319747806502,1097,2537.03078490273,0.109601891706373,"Limanda limanda","Common dab","Flounders, halibuts, soles","France",1000,0.556295177
"4409",0.44207,2.51245952321245,65,58.5225497166761,0.151272450722394,"Lithognathus mormyrus","Sand steenbras","Miscellaneous coastal fishes","France",1000,0.270055563
"4451",0.54877,1.13785016659414,1035,1657.54340915532,0.206808717610315,"Microstomus kitt","Lemon sole","Flounders, halibuts, soles","France",1000,0.556295177
"4466",0.44448,1.58875125069658,1958,2772.71069732379,0.130179897395004,"Mullus surmuletus","Surmullet","Miscellaneous coastal fishes","France",1000,0.270055563
"4494",0.70199,0.995281766758698,47,67.2699158442539,0.309740659535754,"Osmerus eperlanus","European smelt","Salmons, trouts, smelts","France",1000,0.322497082
"4506",0.32023,3.48126375712804,55,49.3359784127825,0.115560665151698,"Pagellus acarne","Axillary seabream","Miscellaneous coastal fishes","France",1000,0.270055563
"4508",0.24602,0.708444126960239,65,372.938601713429,0.0810841846124216,"Pagellus bogaraveo","Blackspot(=red) seabream","Miscellaneous coastal fishes","France",1000,0.270055563
"4509",0.51938,1.4577975726774,25,33.0185170368703,0.185428601056325,"Pagellus bogaraveo","Blackspot(=red) seabream","Miscellaneous coastal fishes","France",1000,0.270055563
"4511",0.36286,1.48875643871842,127,235.093689614858,0.0938480323404665,"Pagellus erythrinus","Common pandora","Miscellaneous coastal fishes","France",1000,0.270055563
"4546",0.54877,1.93203489138358,193,182.033777832508,0.224992349382551,"Platichthys flesus","European flounder","Flounders, halibuts, soles","France",1000,0.556295177
"4560",0.18984,3.4465092928465,118,180.349452515352,0.13449601811275,"Prionace glauca","Blue shark","Sharks, rays, chimaeras","France",1000,0.177693885
"4562",0.56716,1.33253957389934,635,840.210328362264,0.112400454130838,"Psetta maxima","Turbot","Flounders, halibuts, soles","France",1000,0.556295177
"4563",0.34587,0.327390418596009,7,61.8186022053378,0.135094943574111,"Psetta maxima","Turbot","Flounders, halibuts, soles","France",1000,0.556295177
"4568",0.47041,0.146836185897876,27,390.889607108298,0.13417458502881,"Raja batis","Blue skate","Sharks, rays, chimaeras","France",1000,0.177693885
"4570",0.5125,0.644637679354912,77,233.067205425183,0.145521526553629,"Raja circularis","Sandy ray","Sharks, rays, chimaeras","France",1000,0.177693885
"4571",0.48535,1.16756129775446,783,1381.74225046129,0.121999699185066,"Raja clavata","Thornback ray","Sharks, rays, chimaeras","France",1000,0.177693885
"4572",0.44503,1.73470775978607,10,12.9534183077752,0.267464100153682,"Raja clavata","Thornback ray","Sharks, rays, chimaeras","France",1000,0.177693885
"4573",0.66123,3.88248870243693,178,69.3357555428734,0.13826343230796,"Raja fullonica","Shagreen ray","Sharks, rays, chimaeras","France",1000,0.177693885
"4575",0.90647,1.02236936509922,913,985.166225483231,0.212240548337479,"Raja montagui","Spotted ray","Sharks, rays, chimaeras","France",1000,0.177693885
"4576",0.98631,0.861062826295627,3130,3685.49699008109,0.240738933168793,"Raja naevus","Cuckoo ray","Sharks, rays, chimaeras","France",1000,0.177693885
"4578",0.62048,0.284013061793643,29,164.562886607991,0.157512054181286,"Raja oxyrinchus","Longnosed skate","Sharks, rays, chimaeras","France",1000,0.177693885
"4599",0.40516,0.0898524359679705,3,82.407138995308,0.138829078504968,"Salmo trutta","Sea trout","Salmons, trouts, smelts","France",1000,0.322497082
"4610",0.22972,1.7722246261079,36,88.4270070962908,0.0906770309059113,"Sarpa salpa","Salema","Miscellaneous coastal fishes","France",1000,0.270055563
"4624",1.1981,0.310719020107065,497,1335.04370074292,0.453920177114347,"Scophthalmus rhombus","Brill","Flounders, halibuts, soles","France",1000,0.556295177
"4625",1.0319,0.843371417027388,21,24.1303046037139,0.473917019324509,"Scophthalmus rhombus","Brill","Flounders, halibuts, soles","France",1000,0.556295177
"4628",1.0301,0.777872579393723,4972,6205.02120873291,0.242596071685013,"Scyliorhinus canicula","Small-spotted catshark","Sharks, rays, chimaeras","France",1000,0.177693885
"4631",0.60077,1.86268215629823,245,218.936964536336,0.191104500540288,"Scyliorhinus stellaris","Nursehound","Sharks, rays, chimaeras","France",1000,0.177693885
"4642",0.76391,1.70674984971238,235,180.241915341459,0.267250400064413,"Solea lascaris","Sand sole","Flounders, halibuts, soles","France",1000,0.556295177
"4644",1.3675,0.38499558191989,8680,16486.8104347537,0.424177200117469,"Solea solea","Common sole","Flounders, halibuts, soles","France",1000,0.556295177
"4645",0.57221,0.67501536202575,128,331.391122194954,0.12125218361373,"Solea solea","Common sole","Flounders, halibuts, soles","France",1000,0.556295177
"4652",1.9468,0.966236288541019,525,279.096648765338,0.257326125572532,"Sparus aurata","Gilthead seabream","Miscellaneous coastal fishes","France",1000,0.270055563
"4660",0.64155,1.84796986037509,4166,3513.93620373106,0.152282477311382,"Spondyliosoma cantharus","Black seabream","Miscellaneous coastal fishes","France",1000,0.270055563
"4668",0.17116,0.534070107093131,483,5283.80257966693,0.067314902569971,"Squalus acanthias","Picked dogfish","Sharks, rays, chimaeras","France",1000,0.177693885
"4695",1.2455,0.857776702547288,26,24.3363459044287,0.178308784557175,"Torpedo spp","Torpedo rays","Sharks, rays, chimaeras","France",1000,0.177693885
"4696",0.76021,2.44209938418053,377,203.069377716667,0.255630843574389,"Trachinus draco","Greater weever","Miscellaneous coastal fishes","France",1000,0.270055563
"4783",0.27341,2.72930806491196,200,268.017432347767,0.131323840051905,"Brachydeuterus auritus","Bigeye grunt","Miscellaneous coastal fishes","Gabon",1000,0.270055563
"4788",1.042,0.718855748209575,400,534.011392779606,0.219200953021652,"Cynoglossidae","Tonguefishes","Flounders, halibuts, soles","Gabon",1000,0.556295177
"4796",0.33217,1.52290549457006,750,1482.61333960295,0.098811765537794,"Galeoides decadactylus","Lesser African threadfin","Miscellaneous coastal fishes","Gabon",1000,0.270055563
"4817",0.53306,1.87225338191278,1446,1448.86384200068,0.150852440311532,"Pseudotolithus elongatus","Bobo croaker","Miscellaneous coastal fishes","Gabon",1000,0.270055563
"4819",0.25681,0.270295755834467,18,259.311243485112,0.153330260581594,"Pseudupeneus prayensis","West African goatfish","Miscellaneous coastal fishes","Gabon",1000,0.270055563
"4832",0.0965,0.387570690898215,14,374.325829104953,0.114554590659503,"Argyrosomus regius","Meagre","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"4839",0.57798,2.19398204198742,879,693.175167292789,0.236273952564863,"Cynoglossidae","Tonguefishes","Flounders, halibuts, soles","Gambia",1000,0.556295177
"4840",0.52624,2.31005769088123,275,226.21740266442,0.125345458649768,"Drepane africana","African sicklefish","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"4845",0.56294,2.25708771666538,455,358.097138452423,0.222154576285068,"Galeoides decadactylus","Lesser African threadfin","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"4860",0.28496,3.50516136130716,206,206.241140953734,0.346577403123704,"Plectorhinchus mediterraneus","Rubberlip grunt","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"4861",0.53057,1.67613419535217,1110,1248.16356903023,0.228732777500951,"Polydactylus quadrifilis","Giant African threadfin","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"4863",0.95192,2.5719740983018,1650,673.933278406466,0.288975362017724,"Pomadasys jubelini","Sompat grunt","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"4866",0.49031,3.07692739780819,425,281.709135104402,0.150271598272883,"Pseudotolithus elongatus","Bobo croaker","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"4867",0.93781,2.72662085015283,2356,921.373411281978,0.201203505289214,"Pseudotolithus senegalensis","Cassava croaker","Miscellaneous coastal fishes","Gambia",1000,0.270055563
"5082",0.54608,0.0174028402713373,5,526.130646017133,0.127960251257621,"Glyptocephalus cynoglossus","Witch flounder","Flounders, halibuts, soles","Germany",1000,0.556295177
"5109",0.78388,1.31391055884809,884,858.295584561492,0.117252156281731,"Limanda limanda","Common dab","Flounders, halibuts, soles","Germany",1000,0.556295177
"5145",0.86841,0.801819209463351,67,96.2218118271631,0.24052209488076,"Microstomus kitt","Lemon sole","Flounders, halibuts, soles","Germany",1000,0.556295177
"5188",0.47472,0.478759993652997,111,488.390938188147,0.150253057677305,"Perca fluviatilis","European perch","Miscellaneous freshwater fishes","Germany",1000,0.391593261
"5192",0.68457,0.973739601686668,1778,2667.29505967376,0.143617573970008,"Platichthys flesus","European flounder","Flounders, halibuts, soles","Germany",1000,0.556295177
"5209",0.55091,1.64935932761935,283,311.451551734358,0.0997675643091874,"Psetta maxima","Turbot","Flounders, halibuts, soles","Germany",1000,0.556295177
"5231",0.53719,0.715702754573337,157,408.356096937324,0.114114490436352,"Sander lucioperca","Pike-perch","Miscellaneous freshwater fishes","Germany",1000,0.391593261
"5256",1.0091,1.2535832426828,66,52.1742904227516,0.119934883434235,"Scophthalmus rhombus","Brill","Flounders, halibuts, soles","Germany",1000,0.556295177
"5269",0.60831,1.21586070496023,582,786.890325583255,0.124251574105095,"Solea solea","Common sole","Flounders, halibuts, soles","Germany",1000,0.556295177
"5285",0.65723,0.642875636902447,5,11.8338390351911,0.258468160615061,"Squalus acanthias","Picked dogfish","Sharks, rays, chimaeras","Germany",1000,0.177693885
"5315",0.22702,2.09107220117092,3,6.31957841204707,0.111397824628562,"Zoarces viviparus","Eelpout","Miscellaneous coastal fishes","Germany",1000,0.270055563
"5321",0.64668,1.79343911103458,17436,15033.8701256719,0.136037429821584,"Brachydeuterus auritus","Bigeye grunt","Miscellaneous coastal fishes","Ghana",1000,0.270055563
"5330",0.49303,4.9258858164216,1275,524.991773425468,0.104731452496647,"Cynoglossidae","Tonguefishes","Flounders, halibuts, soles","Ghana",1000,0.556295177
"5335",0.24061,0.509332350536425,123,1003.66822898045,0.141812553536383,"Dentex congoensis","Congo dentex","Miscellaneous coastal fishes","Ghana",1000,0.270055563
"5337",0.35035,0.379743028498568,59,443.465746327764,0.0987669995859338,"Drepane africana","African sicklefish","Miscellaneous coastal fishes","Ghana",1000,0.270055563
"5349",2,0.21755574547506,4819,11075.3223029737,0.522962704669012,"Ilisha africana","West African ilisha","Shads","Ghana",1000,0.45951432
"5367",0.75194,0.799321673645655,3899,6487.06811485312,0.163946312412724,"Pagellus bellottii","Red pandora","Miscellaneous coastal fishes","Ghana",1000,0.270055563
"5373",0.25621,1.468554072852,69,183.384688618094,0.18494774970328,"Pomadasys jubelini","Sompat grunt","Miscellaneous coastal fishes","Ghana",1000,0.270055563
"5377",1.474,1.60980030695132,1933,814.633685931997,0.17138227259963,"Pseudupeneus prayensis","West African goatfish","Miscellaneous coastal fishes","Ghana",1000,0.270055563
"5426",0.53315,0.54420488194093,2,6.89315665891947,0.167745664815404,"Boops boops","Bogue","Miscellaneous coastal fishes","Greece",1000,0.270055563
"5427",0.7295,0.992559176240238,4018,5549.17252581204,0.144346437815106,"Boops boops","Bogue","Miscellaneous coastal fishes","Greece",1000,0.270055563
"5437",0.31221,0.110755027993275,11,318.113737860941,0.148117622589356,"Dentex dentex","Common dentex","Miscellaneous coastal fishes","Greece",1000,0.270055563
"5438",0.43518,2.54039076355013,261,236.086446004921,0.107665833172657,"Dentex dentex","Common dentex","Miscellaneous coastal fishes","Greece",1000,0.270055563
"5439",0.35787,0.498186318372184,4,22.43586931392,0.145857151800148,"Dentex macrophthalmus","Large-eye dentex","Miscellaneous coastal fishes","Greece",1000,0.270055563
